,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Prosody,Morphemes,asjp_forms,asjp_segs
2140,Suzhou-Liu-2007-201-181-1,,Suzhou,Liu-2007-201-181,ləʔ²³*,ləʔ²³*,l ə ʔ ²³,,Liu2007,,,,,i n c t,,l 3 7 , 3 7 l
2141,Wenzhou-Liu-2007-201-181-1,,Wenzhou,Liu-2007-201-181,zɿ²⁴²,zɿ²⁴²,z ɿ ²⁴²,,Liu2007,,,,,i n t,,z , z
2142,Wenzhou-Liu-2007-201-181-2,,Wenzhou,Liu-2007-201-181,ɕyo⁴¹,ɕyo⁴¹,ɕ ɥ o ⁴¹,,Liu2007,,,,,i m n t,,S y o , S o y
2143,Changsha-Liu-2007-201-181-1,,Changsha,Liu-2007-201-181,tsai¹¹,tsai¹¹,ts ai ¹¹,,Liu2007,,,,,i n t,,ts ai , ai ts
2144,Loudi-Liu-2007-201-181-1,,Loudi,Liu-2007-201-181,tsʰe¹¹,tsʰe¹¹,tsʰ e ¹¹,,Liu2007,,,,,i n t,,tsh~ e , e tsh~
2145,Nanchang-Liu-2007-201-181-1,,Nanchang,Liu-2007-201-181,tsʰai²¹,tsʰai²¹,tsʰ ai ²¹,,Liu2007,,,,,i n t,,tsh~ ai , ai tsh~
2146,Meixian-Liu-2007-201-181-1,,Meixian,Liu-2007-201-181,hoi⁵³,hoi⁵³,h oi ⁵³,,Liu2007,,,,,i n t,,h oi , h oi
2147,Guilin-Liu-2007-201-181-1,,Guilin,Liu-2007-201-181,tsai²³,tsai²³,ts ai ²³,,Liu2007,,,,,i n t,,ts ai , ai ts
2148,Guangzhou-Liu-2007-201-181-1,,Guangzhou,Liu-2007-201-181,tsɔi²²,tsɔi²²,ts ɔi ²²,,Liu2007,,,,,i n t,,ts oi , oi ts
2149,Fuzhou-Liu-2007-201-181-1,,Fuzhou,Liu-2007-201-181,tuoʔ⁵,tuoʔ⁵,t w o ʔ ⁵,,Liu2007,,,,,i m n c t,,t w o 7 , 7 o t w
2150,Xiamen-Liu-2007-201-181-1,,Xiamen,Liu-2007-201-181,ti²²,ti²²,t i ²²,,Liu2007,,,,,i n t,,t i , i t
2151,Beijing-Liu-2007-201-182-1,,Beijing,Liu-2007-201-182,tsɑŋ⁵⁵,tsɑŋ⁵⁵,ts ɑ ŋ ⁵⁵,,Liu2007,,,,,i n c t,,ts o N , N o ts
2152,Haerbin-Liu-2007-201-182-1,,Haerbin,Liu-2007-201-182,tsaŋ⁴⁴,tsaŋ⁴⁴,ts a ŋ ⁴⁴,,Liu2007,,,,,i n c t,,ts a N , N a ts
2153,Haerbin-Liu-2007-201-182-2,,Haerbin,Liu-2007-201-182,mai²⁴ tʰai⁰,mai²⁴ tʰai⁰,m ai ²⁴ + tʰ ai ⁰,,Liu2007,,,,,i n t + i n t,,m ai   th~ ai , ai m th~
2154,Jinan-Liu-2007-201-182-1,,Jinan,Liu-2007-201-182,tsɑŋ²¹⁴,tsɑŋ²¹⁴,ts ɑ ŋ ²¹⁴,,Liu2007,,,,,i n c t,,ts o N , N o ts
2155,Rongcheng-Liu-2007-201-182-1,,Rongcheng,Liu-2007-201-182,tsaŋ⁵²,tsaŋ⁵²,ts a ŋ ⁵²,,Liu2007,,,,,i n c t,,ts a N , N a ts
2156,Taiyuan-Liu-2007-201-182-1,,Taiyuan,Liu-2007-201-182,tsɒ̃²¹,tsɒ̃²¹,ts ɒ̃ ²¹,,Liu2007,,,,,i n t,,ts o* , o* ts
2157,XiAn-Liu-2007-201-182-1,,XiAn,Liu-2007-201-182,tsɑŋ²¹,tsɑŋ²¹,ts ɑ ŋ ²¹,,Liu2007,,,,,i n c t,,ts o N , N o ts
2158,Chengdu-Liu-2007-201-182-1,,Chengdu,Liu-2007-201-182,tsaŋ⁴⁵,tsaŋ⁴⁵,ts a ŋ ⁴⁵,,Liu2007,,,,,i n c t,,ts a N , N a ts
2159,Chengdu-Liu-2007-201-182-2,,Chengdu,Liu-2007-201-182,la²¹⁻⁵⁵ tʰa²¹,la²¹⁻⁵⁵ tʰa²¹,l a ²¹ + tʰ a ²¹,,Liu2007,,,,,i n t + i n t,,l a   th~ a , a l th~
2160,Chengdu-Liu-2007-201-182-3,,Chengdu,Liu-2007-201-182,nəu²¹⁻⁵⁵ səu⁵⁵,nəu²¹⁻⁵⁵ səu⁵⁵,n əu ²¹ + s əu ⁵⁵,,Liu2007,,,,,i n t + i n t,,n 3u   s 3u , 3u n s
2161,Nanjing-Liu-2007-201-182-1,,Nanjing,Liu-2007-201-182,tsɑ̃³¹,tsɑ̃³¹,ts ɑ̃ ³¹,,Liu2007,,,,,i n t,,ts o* , o* ts
2162,Jixi-Liu-2007-201-182-1,,Jixi,Liu-2007-201-182,voʔ³²*⁻²³ lo³¹,voʔ³²*⁻²³ lo³¹,v o ʔ ³² + l o ³¹,,Liu2007,,,,,i n c t + i n t,,v o 7   l o , 7 l o v
2163,Suzhou-Liu-2007-201-182-1,,Suzhou,Liu-2007-201-182,oʔ⁴ tsʰoʔ⁴,oʔ⁴ tsʰoʔ⁴,o ʔ ⁴ + tsʰ o ʔ ⁴,,Liu2007,,,,,n c t + i n c t,,o 7   tsh~ o 7 , 7 o tsh~
2164,Wenzhou-Liu-2007-201-182-1,,Wenzhou,Liu-2007-201-182,ə⁴⁴ tsə⁴⁴,ə⁴⁴ tsə⁴⁴,ə ⁴⁴ + ts ə ⁴⁴,,Liu2007,,,,,n t + i n t,,3   ts 3 , 3 ts
2165,Changsha-Liu-2007-201-182-1,,Changsha,Liu-2007-201-182,tsan³³,tsan³³,ts a n ³³,,Liu2007,,,,,i n c t,,ts a n , a n ts
2166,Changsha-Liu-2007-201-182-2,,Changsha,Liu-2007-201-182,la²⁴ tʰa²⁴,la²⁴ tʰa²⁴,l a ²⁴ + tʰ a ²⁴,,Liu2007,,,,,i n t + i n t,,l a   th~ a , a l th~
2167,Loudi-Liu-2007-201-182-1,,Loudi,Liu-2007-201-182,pʰa³⁵ la¹¹⁻¹,pʰa³⁵ la¹¹⁻¹,pʰ a ³⁵ + l a ¹¹,,Liu2007,,,,,i n t + i n t,,ph~ a   l a , a l ph~
2168,Nanchang-Liu-2007-201-182-1,,Nanchang,Liu-2007-201-182,tsɔŋ⁴²,tsɔŋ⁴²,ts ɔ ŋ ⁴²,,Liu2007,,,,,i n c t,,ts o N , N o ts
2169,Nanchang-Liu-2007-201-182-2,,Nanchang,Liu-2007-201-182,ŋa⁴² tsa⁰,ŋa⁴² tsa⁰,ŋ a ⁴² + ts a ⁰,,Liu2007,,,,,i n t + i n t,,N a   ts a , N a ts
2170,Meixian-Liu-2007-201-182-1,,Meixian,Liu-2007-201-182,me⁵³,me⁵³,m e ⁵³,,Liu2007,,,,,i n t,,m e , e m
2171,Guilin-Liu-2007-201-182-1,,Guilin,Liu-2007-201-182,lᴀ⁵⁵ tʰᴀ²¹,lᴀ⁵⁵ tʰᴀ²¹,l a̠ ⁵⁵ + tʰ a̠ ²¹,,Liu2007,,,,,i n t + i n t,,l a   th~ a , a l th~
2172,Guangzhou-Liu-2007-201-182-1,,Guangzhou,Liu-2007-201-182,u⁵⁵ tsou⁵³,u⁵⁵ tsou⁵³,u ⁵⁵ + ts ou ⁵³,,Liu2007,,,,,n t + i n t,,u   ts ou , ou ts u
2173,Fuzhou-Liu-2007-201-182-1,,Fuzhou,Liu-2007-201-182,la⁵⁵ tsʰa⁵⁵,la⁵⁵ tsʰa⁵⁵,l a ⁵⁵ + tsʰ a ⁵⁵,,Liu2007,,,,,i n t + i n t,,l a   tsh~ a , a l tsh~
2174,Fuzhou-Liu-2007-201-182-2,,Fuzhou,Liu-2007-201-182,ouʔ⁵ tsʰuoʔ²⁴*,ouʔ⁵ tsʰuoʔ²⁴*,ou ʔ ⁵ + tsʰ w o ʔ ²⁴,,Liu2007,,,,,n c t + i m n c t,,ou 7   tsh~ w o 7 , 7 o ou tsh~ w
2175,Xiamen-Liu-2007-201-182-1,,Xiamen,Liu-2007-201-182,lau²⁴⁻²² siɔŋ²⁴,lau²⁴⁻²² siɔŋ²⁴,l au ²⁴ + s j ɔ ŋ ²⁴,,Liu2007,,,,,i n t + i m n c t,,l au   s y o N , N au l o s y
2176,Beijing-Liu-2007-201-183-1,,Beijing,Liu-2007-201-183,tsən²¹³⁻²¹ mə⁰,tsən²¹³⁻²¹ mə⁰,ts ə n ²¹³ + m ə ⁰,,Liu2007,,,,,i n c t + i n t,,ts 3 n   m 3 , 3 m n ts
2177,Haerbin-Liu-2007-201-183-1,,Haerbin,Liu-2007-201-183,tsən²¹³⁻²¹ mɤ⁰,tsən²¹³⁻²¹ mɤ⁰,ts ə n ²¹³ + m ɤ ⁰,,Liu2007,,,,,i n c t + i n t,,ts 3 n   m o , 3 m n o ts
2178,Haerbin-Liu-2007-201-183-2,,Haerbin,Liu-2007-201-183,tsa²¹³,tsa²¹³,ts a ²¹³,,Liu2007,,,,,i n t,,ts a , a ts
2179,Haerbin-Liu-2007-201-183-3,,Haerbin,Liu-2007-201-183,tsa²¹³⁻²¹ t⁰,tsa²¹³⁻²¹ t⁰,ts a ²¹³ + t ⁰,,Liu2007,,,,,i n t + i n t,,ts a   t , a t ts
2180,Jinan-Liu-2007-201-183-1,,Jinan,Liu-2007-201-183,tsẽ⁴⁵⁻²¹³ mə⁰,tsẽ⁴⁵⁻²¹³ mə⁰,ts ẽ ⁴⁵ + m ə ⁰,,Liu2007,,,,,i n t + i n t,,ts e*   m 3 , 3 e* m ts
2181,Rongcheng-Liu-2007-201-183-1,,Rongcheng,Liu-2007-201-183,tsən²¹³ mə⁰,tsən²¹³ mə⁰,ts ə n ²¹³ + m ə ⁰,,Liu2007,,,,,i n c t + i n t,,ts 3 n   m 3 , 3 m n ts
2182,Taiyuan-Liu-2007-201-183-1,,Taiyuan,Liu-2007-201-183,tsaʔ² ti⁴⁵,tsaʔ² ti⁴⁵,ts a ʔ ² + t i ⁴⁵,,Liu2007,,,,,i n c t + i n t,,ts a 7   t i , 7 a i t ts
2183,XiAn-Liu-2007-201-183-1,,XiAn,Liu-2007-201-183,tsɑ⁵³ iɑŋ⁴⁴,tsɑ⁵³ iɑŋ⁴⁴,ts ɑ ⁵³ + j ɑ ŋ ⁴⁴,,Liu2007,,,,,i n t + i n c t,,ts o   y o N , N o ts y
2184,Chengdu-Liu-2007-201-183-1,,Chengdu,Liu-2007-201-183,laŋ⁴⁵ ko²¹³⁻²¹,laŋ⁴⁵ ko²¹³⁻²¹,l a ŋ ⁴⁵ + k o ²¹³,,Liu2007,,,,,i n c t + i n t,,l a N   k o , N a k l o
2185,Chengdu-Liu-2007-201-183-2,,Chengdu,Liu-2007-201-183,tsa²¹⁻⁵⁵ ko²¹³⁻²¹,tsa²¹⁻⁵⁵ ko²¹³⁻²¹,ts a ²¹ + k o ²¹³,,Liu2007,,,,,i n t + i n t,,ts a   k o , a k o ts
2186,Nanjing-Liu-2007-201-183-1,,Nanjing,Liu-2007-201-183,tsən¹¹⁻²¹ iɑ̃⁴⁴,tsən¹¹⁻²¹ iɑ̃⁴⁴,ts ə n ¹¹ + j ɑ̃ ⁴⁴,,Liu2007,,,,,i n c t + i n t,,ts 3 n   y o* , 3 n o* ts y
2187,Jixi-Liu-2007-201-183-1,,Jixi,Liu-2007-201-183,tsʰa²¹³⁻²¹ tɕʰie³⁵,tsʰa²¹³⁻²¹ tɕʰie³⁵,tsʰ a ²¹³ + tɕʰ j e ³⁵,,Liu2007,,,,,i n t + i m n t,,tsh~ a   tSh~ y e , a e tSh~ tsh~ y
2188,Suzhou-Liu-2007-201-183-1,,Suzhou,Liu-2007-201-183,nəʔ²³* hã⁴⁴⁻³¹,nəʔ²³* hã⁴⁴⁻³¹,n ə ʔ ²³ + h ã ⁴⁴,,Liu2007,,,,,i n c t + i n t,,n 3 7   h a* , 3 7 a* h n
2189,Wenzhou-Liu-2007-201-183-1,,Wenzhou,Liu-2007-201-183,tsɿ²⁴²⁻⁴⁴ na²⁴⁻⁴¹,tsɿ²⁴²⁻⁴⁴ na²⁴⁻⁴¹,ts ɿ ²⁴² + n a ²⁴,,Liu2007,,,,,i n t + i n t,,ts   n a , a n ts
2190,Changsha-Liu-2007-201-183-1,,Changsha,Liu-2007-201-183,tsən⁴¹ mo²⁴,tsən⁴¹ mo²⁴,ts ə n ⁴¹ + m o ²⁴,,Liu2007,,,,,i n c t + i n t,,ts 3 n   m o , 3 m n o ts
2191,Changsha-Liu-2007-201-183-2,,Changsha,Liu-2007-201-183,o¹³ sɿ⁰,o¹³ sɿ⁰,o ¹³ + s ɿ ⁰,,Liu2007,,,,,n t + i n t,,o   s , o s
2192,Loudi-Liu-2007-201-183-1,,Loudi,Liu-2007-201-183,mɔ¹³ kɔ⁰,mɔ¹³ kɔ⁰,m ɔ ¹³ + k ɔ ⁰,,Liu2007,,,,,i n t + i n t,,m o   k o , k m o
2193,Nanchang-Liu-2007-201-183-1,,Nanchang,Liu-2007-201-183,tsən⁴⁵ iɔŋ⁴²,tsən⁴⁵ iɔŋ⁴²,ts ə n ⁴⁵ + j ɔ ŋ ⁴²,,Liu2007,,,,,i n c t + i n c t,,ts 3 n   y o N , 3 N n o ts y
2194,Meixian-Liu-2007-201-183-1,,Meixian,Liu-2007-201-183,ŋioŋ⁵³ pan³³,ŋioŋ⁵³ pan³³,ŋ j o ŋ ⁵³ + p a n ³³,,Liu2007,,,,,i m n c t + i n c t,,N y o N   p a n , N a n o p y
2195,Guilin-Liu-2007-201-183-1,,Guilin,Liu-2007-201-183,y²² xuo²²,y²² xuo²²,y ²² + x w o ²²,,Liu2007,,,,,n t + i m n t,,i   x w o , i o w x
2196,Guangzhou-Liu-2007-201-183-1,,Guangzhou,Liu-2007-201-183,tim³⁵ iœŋ³⁵,tim³⁵ iœŋ³⁵,t i m ³⁵ + j œ ŋ ³⁵,,Liu2007,,,,,i n c t + i n c t,,t i m   y E N , E N i m t y
2197,Fuzhou-Liu-2007-201-183-1,,Fuzhou,Liu-2007-201-183,tsuoŋ⁵⁵⁻⁵³ ŋyoŋ²⁴²,tsuoŋ⁵⁵⁻⁵³ ŋyoŋ²⁴²,ts w o ŋ ⁵⁵ + ŋ ɥ o ŋ ²⁴²,,Liu2007,,,,,i m n c t + i m n c t,,ts w o N   N y o N , N o ts w y
2198,Fuzhou-Liu-2007-201-183-2,,Fuzhou,Liu-2007-201-183,tsuoŋ⁵⁵⁻²¹ ŋi⁵³,tsuoŋ⁵⁵⁻²¹ ŋi⁵³,ts w o ŋ ⁵⁵ + ŋ i ⁵³,,Liu2007,,,,,i m n c t + i n t,,ts w o N   N i , N i o ts w
2199,Xiamen-Liu-2007-201-183-1,,Xiamen,Liu-2007-201-183,tsãi⁵³ iũ²²,tsãi⁵³ iũ²²,ts ãi ⁵³ + j ũ ²²,,Liu2007,,,,,i n t + i n t,,ts a*i   y u* , a*i ts u* y
2200,Beijing-Liu-2007-201-184-1,,Beijing,Liu-2007-201-184,tʂai²¹³,tʂai²¹³,ʈʂ ai ²¹³,,Liu2007,,,,,i n t,,tS ai , ai tS
2201,Haerbin-Liu-2007-201-184-1,,Haerbin,Liu-2007-201-184,tsai²¹³,tsai²¹³,ts ai ²¹³,,Liu2007,,,,,i n t,,ts ai , ai ts
2202,Jinan-Liu-2007-201-184-1,,Jinan,Liu-2007-201-184,tʂei²¹⁴,tʂei²¹⁴,ʈʂ ei ²¹⁴,,Liu2007,,,,,i n t,,tS ei , ei tS
2203,Rongcheng-Liu-2007-201-184-1,,Rongcheng,Liu-2007-201-184,tʂɛ²¹⁴,tʂɛ²¹⁴,ʈʂ ɛ ²¹⁴,,Liu2007,,,,,i n t,,tS E , E tS
2204,Taiyuan-Liu-2007-201-184-1,,Taiyuan,Liu-2007-201-184,tsai⁵³,tsai⁵³,ts ai ⁵³,,Liu2007,,,,,i n t,,ts ai , ai ts
2205,XiAn-Liu-2007-201-184-1,,XiAn,Liu-2007-201-184,tsei²¹,tsei²¹,ts ei ²¹,,Liu2007,,,,,i n t,,ts ei , ei ts
2206,Chengdu-Liu-2007-201-184-1,,Chengdu,Liu-2007-201-184,tse²¹,tse²¹,ts e ²¹,,Liu2007,,,,,i n t,,ts e , e ts
2207,Nanjing-Liu-2007-201-184-1,,Nanjing,Liu-2007-201-184,tseʔ⁵,tseʔ⁵,ts e ʔ ⁵,,Liu2007,,,,,i n c t,,ts e 7 , 7 e ts
2208,Jixi-Liu-2007-201-184-1,,Jixi,Liu-2007-201-184,xaʔ³²*⁻⁴⁴ tsaʔ³²*,xaʔ³²*⁻⁴⁴ tsaʔ³²*,x a ʔ ³² + ts a ʔ ³²,,Liu2007,,,,,i n c t + i n c t,,x a 7   ts a 7 , 7 a ts x
2209,Suzhou-Liu-2007-201-184-1,,Suzhou,Liu-2007-201-184,ɦaʔ²³*,ɦaʔ²³*,ɦ a ʔ ²³,,Liu2007,,,,,i n c t,,h a 7 , 7 a h
2210,Wenzhou-Liu-2007-201-184-1,,Wenzhou,Liu-2007-201-184,ɦa²¹,ɦa²¹,ɦ a ²¹,,Liu2007,,,,,i n t,,h a , a h
2211,Changsha-Liu-2007-201-184-1,,Changsha,Liu-2007-201-184,tsə²⁴,tsə²⁴,ts ə ²⁴,,Liu2007,,,,,i n t,,ts 3 , 3 ts
2212,Loudi-Liu-2007-201-184-1,,Loudi,Liu-2007-201-184,xa³⁵,xa³⁵,x a ³⁵,,Liu2007,,,,,i n t,,x a , a x
2213,Nanchang-Liu-2007-201-184-1,,Nanchang,Liu-2007-201-184,ha⁴²,ha⁴²,h a ⁴²,,Liu2007,,,,,i n t,,h a , a h
2214,Meixian-Liu-2007-201-184-1,,Meixian,Liu-2007-201-184,hap⁵,hap⁵,h a p ⁵,,Liu2007,,,,,i n c t,,h a p , a h p
2215,Guilin-Liu-2007-201-184-1,,Guilin,Liu-2007-201-184,tsᴀ⁵⁵,tsᴀ⁵⁵,ts a̠ ⁵⁵,,Liu2007,,,,,i n t,,ts a , a ts
2216,Guangzhou-Liu-2007-201-184-1,,Guangzhou,Liu-2007-201-184,tsak³,tsak³,ts a k ³,,Liu2007,,,,,i n c t,,ts a k , a k ts
2217,Fuzhou-Liu-2007-201-184-1,,Fuzhou,Liu-2007-201-184,tsaʔ²⁴*,tsaʔ²⁴*,ts a ʔ ²⁴,,Liu2007,,,,,i n c t,,ts a 7 , 7 a ts
2218,Xiamen-Liu-2007-201-184-1,,Xiamen,Liu-2007-201-184,ueʔ⁵,ueʔ⁵,w e ʔ ⁵,,Liu2007,,,,,i n c t,,w e 7 , 7 e w
2219,Beijing-Liu-2007-201-185-1,,Beijing,Liu-2007-201-185,tʂan⁵¹,tʂan⁵¹,ʈʂ a n ⁵¹,,Liu2007,,,,,i n c t,,tS a n , a n tS
2220,Haerbin-Liu-2007-201-185-1,,Haerbin,Liu-2007-201-185,tʂan⁵³,tʂan⁵³,ʈʂ a n ⁵³,,Liu2007,,,,,i n c t,,tS a n , a n tS
2221,Jinan-Liu-2007-201-185-1,,Jinan,Liu-2007-201-185,tʂæ̃³¹,tʂæ̃³¹,ʈʂ æ̃ ³¹,,Liu2007,,,,,i n t,,tS E* , E* tS
2222,Rongcheng-Liu-2007-201-185-1,,Rongcheng,Liu-2007-201-185,li²¹⁴ tʂə⁰,li²¹⁴ tʂə⁰,l i ²¹⁴ + ʈʂ ə ⁰,,Liu2007,,,,,i n t + i n t,,l i   tS 3 , 3 i l tS
2223,Taiyuan-Liu-2007-201-185-1,,Taiyuan,Liu-2007-201-185,tsæ̃⁴⁵,tsæ̃⁴⁵,ts æ̃ ⁴⁵,,Liu2007,,,,,i n t,,ts E* , E* ts
2224,XiAn-Liu-2007-201-185-1,,XiAn,Liu-2007-201-185,tsæ̃⁴⁴,tsæ̃⁴⁴,ts æ̃ ⁴⁴,,Liu2007,,,,,i n t,,ts E* , E* ts
2225,Chengdu-Liu-2007-201-185-1,,Chengdu,Liu-2007-201-185,tsan²¹³,tsan²¹³,ts a n ²¹³,,Liu2007,,,,,i n c t,,ts a n , a n ts
2226,Nanjing-Liu-2007-201-185-1,,Nanjing,Liu-2007-201-185,tsɑ̃⁴⁴,tsɑ̃⁴⁴,ts ɑ̃ ⁴⁴,,Liu2007,,,,,i n t,,ts o* , o* ts
2227,Jixi-Liu-2007-201-185-1,,Jixi,Liu-2007-201-185,kʰa²¹³,kʰa²¹³,kʰ a ²¹³,,Liu2007,,,,,i n t,,kh~ a , a kh~
2228,Suzhou-Liu-2007-201-185-1,,Suzhou,Liu-2007-201-185,liəʔ²³*,liəʔ²³*,l j ə ʔ ²³,,Liu2007,,,,,i m n c t,,l y 3 7 , 3 7 l y
2229,Wenzhou-Liu-2007-201-185-1,,Wenzhou,Liu-2007-201-185,ge²⁴,ge²⁴,g e ²⁴,,Liu2007,,,,,i n t,,g e , e g
2230,Changsha-Liu-2007-201-185-1,,Changsha,Liu-2007-201-185,tsan⁵⁵,tsan⁵⁵,ts a n ⁵⁵,,Liu2007,,,,,i n c t,,ts a n , a n ts
2231,Changsha-Liu-2007-201-185-2,,Changsha,Liu-2007-201-185,ti⁵⁵,ti⁵⁵,t i ⁵⁵,,Liu2007,,,,,i n t,,t i , i t
2232,Loudi-Liu-2007-201-185-1,,Loudi,Liu-2007-201-185,tsã³⁵,tsã³⁵,ts ã ³⁵,,Liu2007,,,,,i n t,,ts a* , a* ts
2233,Nanchang-Liu-2007-201-185-1,,Nanchang,Liu-2007-201-185,tsan⁴⁵,tsan⁴⁵,ts a n ⁴⁵,,Liu2007,,,,,i n c t,,ts a n , a n ts
2234,Meixian-Liu-2007-201-185-1,,Meixian,Liu-2007-201-185,kʰi³³,kʰi³³,kʰ i ³³,,Liu2007,,,,,i n t,,kh~ i , i kh~
2235,Guilin-Liu-2007-201-185-1,,Guilin,Liu-2007-201-185,tsã²¹,tsã²¹,ts ã ²¹,,Liu2007,,,,,i n t,,ts a* , a* ts
2236,Guangzhou-Liu-2007-201-185-1,,Guangzhou,Liu-2007-201-185,tsam²²,tsam²²,ts a m ²²,,Liu2007,,,,,i n c t,,ts a m , a m ts
2237,Fuzhou-Liu-2007-201-185-1,,Fuzhou,Liu-2007-201-185,kʰie²⁴²,kʰie²⁴²,kʰ j e ²⁴²,,Liu2007,,,,,i m n t,,kh~ y e , e kh~ y
2238,Xiamen-Liu-2007-201-185-1,,Xiamen,Liu-2007-201-185,kʰia²²,kʰia²²,kʰ j a ²²,,Liu2007,,,,,i m n t,,kh~ y a , a kh~ y
2239,Beijing-Liu-2007-201-186-1,,Beijing,Liu-2007-201-186,ai⁵¹⁻⁵³ ʐən³⁵,ai⁵¹⁻⁵³ ʐən³⁵,ai ⁵¹ + ʐ ə n ³⁵,,Liu2007,,,,,n t + i n c t,,ai   Z 3 n , 3 Z ai n
2240,Beijing-Liu-2007-201-186-2,,Beijing,Liu-2007-201-186,lɑu²¹³⁻²¹ kuŋ⁵⁵,lɑu²¹³⁻²¹ kuŋ⁵⁵,l ɑu ²¹³ + k u ŋ ⁵⁵,,Liu2007,,,,,i n t + i n c t,,l ou   k u N , N k l ou u
2241,Haerbin-Liu-2007-201-186-1,,Haerbin,Liu-2007-201-186,tʂaŋ⁵³ fu⁰,tʂaŋ⁵³ fu⁰,ʈʂ a ŋ ⁵³ + f u ⁰,,Liu2007,,,,,i n c t + i n t,,tS a N   f u , N a f tS u
2242,Haerbin-Liu-2007-201-186-2,,Haerbin,Liu-2007-201-186,tʂaŋ²¹³⁻²¹ kuei⁵³ tɤ⁰,tʂaŋ²¹³⁻²¹ kuei⁵³ tɤ⁰,ʈʂ a ŋ ²¹³ + k w ei ⁵³ + t ɤ ⁰,,Liu2007,,,,,i n c t + i m n t + i n t,,tS a N   k w ei   t o , N a ei k o t tS w
2243,Haerbin-Liu-2007-201-186-3,,Haerbin,Liu-2007-201-186,lau²¹³⁻²¹ iɛ²⁴ mər⁰,lau²¹³⁻²¹ iɛ²⁴ mər⁰,l au ²¹³ + j ɛ ²⁴ + m ə ⁰,,Liu2007,,,,,i n t + i n t + i n t,,l au   y E   m 3 , 3 E au l m y
2244,Jinan-Liu-2007-201-186-1,,Jinan,Liu-2007-201-186,tʂɑŋ³¹⁻⁴⁴ fu⁰,tʂɑŋ³¹⁻⁴⁴ fu⁰,ʈʂ ɑ ŋ ³¹ + f u ⁰,,Liu2007,,,,,i n c t + i n t,,tS o N   f u , N f o tS u
2245,Rongcheng-Liu-2007-201-186-1,,Rongcheng,Liu-2007-201-186,xɐn³³⁴ tsi⁰,xɐn³³⁴ tsi⁰,x ɐ n ³³⁴ + ts i ⁰,,Liu2007,,,,,i n c t + i n t,,x a n   ts i , a i n ts x
2246,Taiyuan-Liu-2007-201-186-1,,Taiyuan,Liu-2007-201-186,tsɒ̃⁴⁵ fu⁰,tsɒ̃⁴⁵ fu⁰,ts ɒ̃ ⁴⁵ + f u ⁰,,Liu2007,,,,,i n t + i n t,,ts o*   f u , f o* ts u
2247,Taiyuan-Liu-2007-201-186-2,,Taiyuan,Liu-2007-201-186,xæ̃⁴⁵ tsəʔ⁰,xæ̃⁴⁵ tsəʔ⁰,x æ̃ ⁴⁵ + ts ə ʔ ⁰,,Liu2007,,,,,i n t + i n c t,,x E*   ts 3 7 , 3 7 E* ts x
2248,Taiyuan-Liu-2007-201-186-3,,Taiyuan,Liu-2007-201-186,lau⁵³ xæ̃⁴⁵,lau⁵³ xæ̃⁴⁵,l au ⁵³ + x æ̃ ⁴⁵,,Liu2007,,,,,i n t + i n t,,l au   x E* , E* au l x
2249,XiAn-Liu-2007-201-186-1,,XiAn,Liu-2007-201-186,uɑ⁴⁴ tʰɑ²¹ pɑ⁴⁴,uɑ⁴⁴ tʰɑ²¹ pɑ⁴⁴,w ɑ ⁴⁴ + tʰ ɑ ²¹ + p ɑ ⁴⁴,,Liu2007,,,,,i n t + i n t + i n t,,w o   th~ o   p o , o p th~ w
2250,XiAn-Liu-2007-201-186-2,,XiAn,Liu-2007-201-186,næ̃²⁴ ʐẽ⁰,næ̃²⁴ ʐẽ⁰,n æ̃ ²⁴ + ʐ ẽ ⁰,,Liu2007,,,,,i n t + i n t,,n E*   Z e* , E* Z e* n
2251,XiAn-Liu-2007-201-186-3,,XiAn,Liu-2007-201-186,ny⁵³ ɕi⁰,ny⁵³ ɕi⁰,n y ⁵³ + ɕ i ⁰,,Liu2007,,,,,i n t + i n t,,n i   S i , S i n
2252,XiAn-Liu-2007-201-186-4,,XiAn,Liu-2007-201-186,uɛ⁴⁴ tʰou⁰ ʐẽ⁰,uɛ⁴⁴ tʰou⁰ ʐẽ⁰,w ɛ ⁴⁴ + tʰ ou ⁰ + ʐ ẽ ⁰,,Liu2007,,,,,i n t + i n t + i n t,,w E   th~ ou   Z e* , E Z e* ou th~ w
2253,Chengdu-Liu-2007-201-186-1,,Chengdu,Liu-2007-201-186,nan²¹⁻⁵⁵ ȵi⁵⁵,nan²¹⁻⁵⁵ ȵi⁵⁵,n a n ²¹ + ɲ i ⁵⁵,,Liu2007,,,,,i n c t + i n t,,n a n   5 i , 5 a i n
2254,Nanjing-Liu-2007-201-186-1,,Nanjing,Liu-2007-201-186,tsɑ̃⁴⁴ fu⁰,tsɑ̃⁴⁴ fu⁰,ts ɑ̃ ⁴⁴ + f u ⁰,,Liu2007,,,,,i n t + i n t,,ts o*   f u , f o* ts u
2255,Jixi-Liu-2007-201-186-1,,Jixi,Liu-2007-201-186,nɤ²¹³⁻³¹ kuɔ⁵⁵,nɤ²¹³⁻³¹ kuɔ⁵⁵,n ɤ ²¹³ + k w ɔ ⁵⁵,,Liu2007,,,,,i n t + i m n t,,n o   k w o , k n o w
