ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Kunming-99_catchacold-1-1,Kunming-99_catchacold-1,ʂᴀ̃⁴⁴foŋ⁴⁴,240,false,expert,List2014d,,,
Kunming-99_catchacold-2-1,Kunming-99_catchacold-2,lə̃⁵³t͡ʂo³¹lə⁵³,354,false,expert,List2014d,,,
Shanghai-99_catchacold-1-1,Shanghai-99_catchacold-1,sɑ̃⁵³foŋ⁵³,240,false,expert,List2014d,,,
Shanghai-99_catchacold-2-1,Shanghai-99_catchacold-2,kø³⁵mɔ¹³,224,false,expert,List2014d,,,
Meixian-102_humpback-1-1,Meixian-102_humpback-1,tʰo¹¹poj⁵³je,174,false,expert,List2014d,,,
Changsha-102_humpback-1-1,Changsha-102_humpback-1,to¹³ʦɿ,174,false,expert,List2014d,,,
Guixian-102_humpback-1-1,Guixian-102_humpback-1,tʰo²¹ʦɿ⁴²,174,false,expert,List2014d,,,
Hefei-102_humpback-1-1,Hefei-102_humpback-1,tʰʊ⁵⁵ʦə,174,false,expert,List2014d,,,
Jinan-102_humpback-1-1,Jinan-102_humpback-1,kwə²¹³jɔʦɿ,203,false,expert,List2014d,,,
Jinan-102_humpback-2-1,Jinan-102_humpback-2,lwə⁴²kwər²¹³,1041,false,expert,List2014d,,,
Jinan-102_humpback-3-1,Jinan-102_humpback-3,lwə⁴²kuəiɔ²¹³,465,false,expert,List2014d,,,
Hangzhou-102_humpback-1-1,Hangzhou-102_humpback-1,do²¹³pej⁴⁴⁵lɔ⁵³əl²¹³,174,false,expert,List2014d,,,
Guangzhou-102_humpback-1-1,Guangzhou-102_humpback-1,tʰɔ²¹pwi³³,174,false,expert,List2014d,,,
Nanchang-102_humpback-1-1,Nanchang-102_humpback-1,tʰo²⁴ʦɿ⁰⁴,174,false,expert,List2014d,,,
Chengdu-102_humpback-1-1,Chengdu-102_humpback-1,tʰo³¹pej¹³ʦɿ⁵³,174,false,expert,List2014d,,,
Taiyuan-102_humpback-1-1,Taiyuan-102_humpback-1,pej¹¹kwɤ¹¹kwɤ¹¹,415,false,expert,List2014d,,,
Shexian-102_humpback-1-1,Shexian-102_humpback-1,tʰo⁴⁴pɛ,174,false,expert,List2014d,,,
Beijing-102_humpback-1-1,Beijing-102_humpback-1,lwo³⁵kwor⁵⁵,1041,false,expert,List2014d,,,
Kunming-102_humpback-1-1,Kunming-102_humpback-1,pej⁴⁴ko⁴⁴,415,false,expert,List2014d,,,
Shanghai-102_humpback-1-1,Shanghai-102_humpback-1,du¹³ʦɿ³⁵,174,false,expert,List2014d,,,
Meixian-103_die-1-1,Meixian-103_die-1,si³¹pʰet¹le,1000,false,expert,List2014d,,,
Changsha-103_die-1-1,Changsha-103_die-1,sɿ⁴¹kata,742,false,expert,List2014d,,,
Changsha-103_die-2-1,Changsha-103_die-2,ko⁵⁵kata,824,false,expert,List2014d,,,
Changsha-103_die-3-1,Changsha-103_die-3,kwa³³kata,900,false,expert,List2014d,,,
Changsha-103_die-4-1,Changsha-103_die-4,tan¹³kata,613,false,expert,List2014d,,,
Guixian-103_die-1-1,Guixian-103_die-1,sɿ⁴²əw²¹³,1000,false,expert,List2014d,,,
Guixian-103_die-2-1,Guixian-103_die-2,ko²¹³sɿ²¹³əw²¹³,81,false,expert,List2014d,,,
Guixian-103_die-3-1,Guixian-103_die-3,ʦəw⁴²əw²¹³,159,false,expert,List2014d,,,
Xiamen-103_die-1-1,Xiamen-103_die-1,si⁵³kʰi,169,false,expert,List2014d,,,
Xiamen-103_die-2-1,Xiamen-103_die-2,ke²¹sin⁵⁵,68,false,expert,List2014d,,,
Hefei-103_die-1-1,Hefei-103_die-1,pəʔ⁵ʦᴇ⁵³lə,879,false,expert,List2014d,,,
Hefei-103_die-2-1,Hefei-103_die-2,sɿ²⁴təʔt͡ʂə,587,false,expert,List2014d,,,
Jinan-103_die-1-1,Jinan-103_die-1,sɿ⁵⁵lja,277,false,expert,List2014d,,,
Jinan-103_die-2-1,Jinan-103_die-2,pu²¹³ʦɛ²¹lja,678,false,expert,List2014d,,,
Jinan-103_die-3-1,Jinan-103_die-3,kə²¹ʨʰilja,446,false,expert,List2014d,,,
Jinan-103_die-4-1,Jinan-103_die-4,mu⁴²lja,901,false,expert,List2014d,,,
Jinan-103_die-5-1,Jinan-103_die-5,lɔ⁵⁵lja,850,false,expert,List2014d,,,
Hangzhou-103_die-1-1,Hangzhou-103_die-1,sɿ⁵³ljɔ⁵³tə,1000,false,expert,List2014d,,,
Guangzhou-103_die-1-1,Guangzhou-103_die-1,sej³⁵ʦɔ³⁵,220,false,expert,List2014d,,,
Guangzhou-103_die-2-1,Guangzhou-103_die-2,kwɔ³³sɐn⁵⁵,824,false,expert,List2014d,,,
Nanchang-103_die-1-1,Nanchang-103_die-1,sɿ²¹³pɨʔ⁰⁴ljɛwiɛu⁰⁴,1000,false,expert,List2014d,,,
Nanchang-103_die-2-1,Nanchang-103_die-2,kwo⁴⁵sɿ⁴⁵,81,false,expert,List2014d,,,
Nanchang-103_die-3-1,Nanchang-103_die-3,ʨʰjɛwiɛu⁴²pʰjɛn²¹ʦɿ⁰²,116,false,expert,List2014d,,,
Chengdu-103_die-1-1,Chengdu-103_die-1,sɿ⁵³no,1000,false,expert,List2014d,,,
Chengdu-103_die-2-1,Chengdu-103_die-2,naw⁵³no⁵³,411,false,expert,List2014d,,,
Chengdu-103_die-3-1,Chengdu-103_die-3,ʨʰje¹³no⁵³,438,false,expert,List2014d,,,
Chengdu-103_die-4-1,Chengdu-103_die-4,ʨʰjawiau⁵⁵kər⁵³,784,false,expert,List2014d,,,
Taiyuan-103_die-1-1,Taiyuan-103_die-1,sɿ⁵³lje¹¹,217,false,expert,List2014d,,,
Taiyuan-103_die-2-1,Taiyuan-103_die-2,məʔ²la¹¹lje¹¹,557,false,expert,List2014d,,,
Taiyuan-103_die-3-1,Taiyuan-103_die-3,ʦəw⁵³lje¹¹,1013,false,expert,List2014d,,,
Taiyuan-103_die-4-1,Taiyuan-103_die-4,məʔ²lwaʔ²ʦu⁵³,1068,false,expert,List2014d,,,
Shexian-103_die-1-1,Shexian-103_die-1,sɿ³⁵li,226,false,expert,List2014d,,,
Shexian-103_die-2-1,Shexian-103_die-2,pu²¹ʦʰɛ³⁵li,665,false,expert,List2014d,,,
Shexian-103_die-3-1,Shexian-103_die-3,ko³²⁴pɛ³²⁴li,904,false,expert,List2014d,,,
Beijing-103_die-1-1,Beijing-103_die-1,kɤr²¹⁴lə⁴,588,false,expert,List2014d,,,
Beijing-103_die-2-1,Beijing-103_die-2,sɿ²¹⁴lə⁴,1000,false,expert,List2014d,,,
Kunming-103_die-1-1,Kunming-103_die-1,pu³¹ʦæ²¹²lə,879,false,expert,List2014d,,,
Kunming-103_die-2-1,Kunming-103_die-2,ʨʰjɔ⁴⁴ʨjo³¹lə⁵³,686,false,expert,List2014d,,,
Shanghai-103_die-1-1,Shanghai-103_die-1,ɕi³⁵tʰəʔ⁵ləʔ¹,315,false,expert,List2014d,,,
Shanghai-103_die-2-1,Shanghai-103_die-2,m̩¹³məʔ⁵ləʔ¹,923,false,expert,List2014d,,,
Changsha-105_i-1-1,Changsha-105_i-1,ŋo⁴¹,267,false,expert,List2014d,,,
Guixian-105_i-1-1,Guixian-105_i-1,ŋo⁴²,267,false,expert,List2014d,,,
Xiamen-105_i-1-1,Xiamen-105_i-1,gwa⁵³,267,false,expert,List2014d,,,
Hefei-105_i-1-1,Hefei-105_i-1,ʊ²⁴,267,false,expert,List2014d,,,
Jinan-105_i-1-1,Jinan-105_i-1,və⁵⁵,267,false,expert,List2014d,,,
Jinan-105_i-2-1,Jinan-105_i-2,ŋã⁵⁵,1014,false,expert,List2014d,,,
Hangzhou-105_i-1-1,Hangzhou-105_i-1,ŋo⁵³,267,false,expert,List2014d,,,
Guangzhou-105_i-1-1,Guangzhou-105_i-1,ŋɔ²³,267,false,expert,List2014d,,,
Nanchang-105_i-1-1,Nanchang-105_i-1,ŋo²¹³,267,false,expert,List2014d,,,
Chengdu-105_i-1-1,Chengdu-105_i-1,ŋo⁵³,267,false,expert,List2014d,,,
Taiyuan-105_i-1-1,Taiyuan-105_i-1,ɣɤ⁵³,267,false,expert,List2014d,,,
Taiyuan-105_i-2-1,Taiyuan-105_i-2,æ̃⁵³,1014,false,expert,List2014d,,,
Shexian-105_i-1-1,Shexian-105_i-1,a³¹,423,false,expert,List2014d,,,
Beijing-105_i-1-1,Beijing-105_i-1,wo²¹⁴,267,false,expert,List2014d,,,
Kunming-105_i-1-1,Kunming-105_i-1,o⁵³,267,false,expert,List2014d,,,
Shanghai-105_i-1-1,Shanghai-105_i-1,ŋu¹³,267,false,expert,List2014d,,,
Meixian-106_thou-1-1,Meixian-106_thou-1,n̩¹¹,1185,false,expert,List2014d,,,
Changsha-106_thou-1-1,Changsha-106_thou-1,ȵi⁴¹,1185,false,expert,List2014d,,,
Guixian-106_thou-1-1,Guixian-106_thou-1,li⁴²,1185,false,expert,List2014d,,,
Xiamen-106_thou-1-1,Xiamen-106_thou-1,li⁵³,1185,false,expert,List2014d,,,
Hefei-106_thou-1-1,Hefei-106_thou-1,li²⁴,1185,false,expert,List2014d,,,
Jinan-106_thou-1-1,Jinan-106_thou-1,ȵi⁵⁵,1185,false,expert,List2014d,,,
Hangzhou-106_thou-1-1,Hangzhou-106_thou-1,ni⁵³,1185,false,expert,List2014d,,,
Guangzhou-106_thou-1-1,Guangzhou-106_thou-1,nej²³,1185,false,expert,List2014d,,,
Nanchang-106_thou-1-1,Nanchang-106_thou-1,n̩²¹³,1185,false,expert,List2014d,,,
Chengdu-106_thou-1-1,Chengdu-106_thou-1,ȵi⁵³,1185,false,expert,List2014d,,,
Taiyuan-106_thou-1-1,Taiyuan-106_thou-1,ni⁵³,1185,false,expert,List2014d,,,
Taiyuan-106_thou-2-1,Taiyuan-106_thou-2,nje¹¹,117,false,expert,List2014d,,,
Shexian-106_thou-1-1,Shexian-106_thou-1,n̩³⁵,117,false,expert,List2014d,,,
Beijing-106_thou-1-1,Beijing-106_thou-1,ni²¹⁴,1185,false,expert,List2014d,,,
Kunming-106_thou-1-1,Kunming-106_thou-1,ni⁵³,1185,false,expert,List2014d,,,
Kunming-106_thou-2-1,Kunming-106_thou-2,ni⁵³ʨjɛ⁴⁴,620,false,expert,List2014d,,,
Shanghai-106_thou-1-1,Shanghai-106_thou-1,noŋ¹³,626,false,expert,List2014d,,,
Meixian-107_he-1-1,Meixian-107_he-1,ki¹¹,1102,false,expert,List2014d,,,
Changsha-107_he-1-1,Changsha-107_he-1,tʰa³³,704,false,expert,List2014d,,,
Guixian-107_he-1-1,Guixian-107_he-1,la⁵⁵,704,false,expert,List2014d,,,
Guixian-107_he-2-1,Guixian-107_he-2,a²¹ɔ³²¹,1127,false,expert,List2014d,,,
Xiamen-107_he-1-1,Xiamen-107_he-1,i⁵⁵,3,false,expert,List2014d,,,
Hefei-107_he-1-1,Hefei-107_he-1,tʰa²¹,704,false,expert,List2014d,,,
Jinan-107_he-1-1,Jinan-107_he-1,tʰa⁵⁵,704,false,expert,List2014d,,,
Hangzhou-107_he-1-1,Hangzhou-107_he-1,tʰɑ³³,704,false,expert,List2014d,,,
Guangzhou-107_he-1-1,Guangzhou-107_he-1,kʰøɥ²³,1102,false,expert,List2014d,,,
Nanchang-107_he-1-1,Nanchang-107_he-1,ʨje²¹³,1148,false,expert,List2014d,,,
Chengdu-107_he-1-1,Chengdu-107_he-1,tʰa⁵⁵,704,false,expert,List2014d,,,
Taiyuan-107_he-1-1,Taiyuan-107_he-1,tʰa¹¹,704,false,expert,List2014d,,,
Beijing-107_he-1-1,Beijing-107_he-1,tʰa⁵⁵,704,false,expert,List2014d,,,
Kunming-107_he-1-1,Kunming-107_he-1,tʰᴀ⁴⁴,704,false,expert,List2014d,,,
Kunming-107_he-2-1,Kunming-107_he-2,tʰə⁴⁴ʨjɛ⁴⁴,509,false,expert,List2014d,,,
Shanghai-107_he-1-1,Shanghai-107_he-1,ɦi¹³,3,false,expert,List2014d,,,
Changsha-108_we-1-1,Changsha-108_we-1,ŋo⁴¹mən,915,false,expert,List2014d,,,
Changsha-108_we-2-1,Changsha-108_we-2,ŋəw²⁴u²⁴li,1142,false,expert,List2014d,,,
Guixian-108_we-1-1,Guixian-108_we-1,ŋo⁴²men⁵⁵,915,false,expert,List2014d,,,
Xiamen-108_we-1-1,Xiamen-108_we-1,gun⁵³,827,false,expert,List2014d,,,
Hefei-108_we-1-1,Hefei-108_we-1,ʊ²⁴mən,915,false,expert,List2014d,,,
Jinan-108_we-1-1,Jinan-108_we-1,və⁵⁵mẽ,915,false,expert,List2014d,,,
Jinan-108_we-2-1,Jinan-108_we-2,ŋã⁵⁵,1014,false,expert,List2014d,,,
Jinan-108_we-3-1,Jinan-108_we-3,ŋã⁵⁵mẽ,835,false,expert,List2014d,,,
Jinan-108_we-4-1,Jinan-108_we-4,ŋã⁵⁵t͡ʂə²¹xwə⁵⁵,1120,false,expert,List2014d,,,
Hangzhou-108_we-1-1,Hangzhou-108_we-1,ŋo⁵³men²¹³,915,false,expert,List2014d,,,
Nanchang-108_we-1-1,Nanchang-108_we-1,ŋo²¹³mɨn⁰⁴,915,false,expert,List2014d,,,
Nanchang-108_we-2-1,Nanchang-108_we-2,ŋo²¹³ko⁰⁴li⁰⁴,764,false,expert,List2014d,,,
Chengdu-108_we-1-1,Chengdu-108_we-1,ŋo⁵³mən³¹,915,false,expert,List2014d,,,
Taiyuan-108_we-1-1,Taiyuan-108_we-1,ɣɤ⁵³məʔ,915,false,expert,List2014d,,,
Taiyuan-108_we-2-1,Taiyuan-108_we-2,æ̃⁵³məʔ,835,false,expert,List2014d,,,
Shexian-108_we-1-1,Shexian-108_we-1,a³¹jʌ̃⁴⁴,480,false,expert,List2014d,,,
Beijing-108_we-1-1,Beijing-108_we-1,wom̩,915,false,expert,List2014d,,,
Beijing-108_we-2-1,Beijing-108_we-2,m̩²¹⁴mə⁴,694,false,expert,List2014d,,,
Kunming-108_we-1-1,Kunming-108_we-1,o⁵³mə⁴⁴,915,false,expert,List2014d,,,
Shanghai-108_we-1-1,Shanghai-108_we-1,aʔ⁵la⁵³,259,false,expert,List2014d,,,
Shanghai-108_we-2-1,Shanghai-108_we-2,ŋu¹³ȵi¹³,966,false,expert,List2014d,,,
Meixian-109_you-1-1,Meixian-109_you-1,n̩¹¹ten⁴⁴ŋin¹¹,1093,false,expert,List2014d,,,
Changsha-109_you-1-1,Changsha-109_you-1,ȵi⁴¹mən,1007,false,expert,List2014d,,,
Changsha-109_you-2-1,Changsha-109_you-2,ȵjəwiəu²⁴u²⁴li,1142,false,expert,List2014d,,,
Guixian-109_you-1-1,Guixian-109_you-1,li⁴²men⁵⁵,1007,false,expert,List2014d,,,
Xiamen-109_you-1-1,Xiamen-109_you-1,lin⁵³,94,false,expert,List2014d,,,
Hefei-109_you-1-1,Hefei-109_you-1,li²⁴mən,1007,false,expert,List2014d,,,
Jinan-109_you-1-1,Jinan-109_you-1,ȵi⁵⁵mẽ,1007,false,expert,List2014d,,,
Jinan-109_you-2-1,Jinan-109_you-2,ȵi⁵⁵t͡ʂə²¹xwə⁵⁵,752,false,expert,List2014d,,,
Hangzhou-109_you-1-1,Hangzhou-109_you-1,ni⁵³men²¹³,1007,false,expert,List2014d,,,
Nanchang-109_you-1-1,Nanchang-109_you-1,n̩²¹³mɨn⁰⁴,1007,false,expert,List2014d,,,
Nanchang-109_you-2-1,Nanchang-109_you-2,n̩²¹³ko⁰⁴li⁰⁴,764,false,expert,List2014d,,,
Chengdu-109_you-1-1,Chengdu-109_you-1,ȵi⁵³mən³¹,1007,false,expert,List2014d,,,
Taiyuan-109_you-1-1,Taiyuan-109_you-1,ni⁵³məʔ,1007,false,expert,List2014d,,,
Taiyuan-109_you-2-1,Taiyuan-109_you-2,nje¹¹məʔ,1139,false,expert,List2014d,,,
Shexian-109_you-1-1,Shexian-109_you-1,n̩³⁵jʌ̃⁴⁴,1131,false,expert,List2014d,,,
Beijing-109_you-1-1,Beijing-109_you-1,nim̩²¹⁴,1007,false,expert,List2014d,,,
Kunming-109_you-1-1,Kunming-109_you-1,ni⁵³mə⁴⁴,1007,false,expert,List2014d,,,
Shanghai-109_you-1-1,Shanghai-109_you-1,na¹³,154,false,expert,List2014d,,,
Meixian-110_they-1-1,Meixian-110_they-1,ki¹¹ten⁴⁴ŋin¹¹,976,false,expert,List2014d,,,
Changsha-110_they-1-1,Changsha-110_they-1,tʰa³³mən,1200,false,expert,List2014d,,,
Changsha-110_they-2-1,Changsha-110_they-2,tʰəw²⁴u²⁴li,1142,false,expert,List2014d,,,
Guixian-110_they-1-1,Guixian-110_they-1,la⁵⁵men⁵⁵,1200,false,expert,List2014d,,,
Hefei-110_they-1-1,Hefei-110_they-1,tʰa²¹mən,1200,false,expert,List2014d,,,
Jinan-110_they-1-1,Jinan-110_they-1,tʰa⁵⁵mẽ,1200,false,expert,List2014d,,,
Jinan-110_they-2-1,Jinan-110_they-2,tʰa⁵⁵t͡ʂə²¹xwə⁵⁵,675,false,expert,List2014d,,,
Hangzhou-110_they-1-1,Hangzhou-110_they-1,tʰɑ³³men²¹³,1200,false,expert,List2014d,,,
Nanchang-110_they-1-1,Nanchang-110_they-1,ʨje²¹³mɨn⁰⁴,576,false,expert,List2014d,,,
Nanchang-110_they-2-1,Nanchang-110_they-2,ʨje²¹³ko⁰⁴li⁰⁴,764,false,expert,List2014d,,,
Chengdu-110_they-1-1,Chengdu-110_they-1,tʰa⁵⁵mən³¹,1200,false,expert,List2014d,,,
Taiyuan-110_they-1-1,Taiyuan-110_they-1,tʰa¹¹məʔ,1200,false,expert,List2014d,,,
Beijing-110_they-1-1,Beijing-110_they-1,tʰam̩⁵⁵,1200,false,expert,List2014d,,,
Kunming-110_they-1-1,Kunming-110_they-1,tʰə⁴⁴mə⁴⁴,1200,false,expert,List2014d,,,
Shanghai-110_they-1-1,Shanghai-110_they-1,ɦi¹³la⁵³,867,false,expert,List2014d,,,
Meixian-112_self-1-1,Meixian-112_self-1,ʦʰɿ⁵³ka⁴⁴,727,false,expert,List2014d,,,
Changsha-112_self-1-1,Changsha-112_self-1,ʦɿ¹¹ka,727,false,expert,List2014d,,,
Guixian-112_self-1-1,Guixian-112_self-1,ʦɿ²¹³ʨi⁴²,431,false,expert,List2014d,,,
Guixian-112_self-2-1,Guixian-112_self-2,ʦɿ²¹³ʨja⁵⁵,727,false,expert,List2014d,,,
Guixian-112_self-3-1,Guixian-112_self-3,ko²¹zen²¹,773,false,expert,List2014d,,,
Xiamen-112_self-1-1,Xiamen-112_self-1,ka⁵⁵ki²²,1038,false,expert,List2014d,,,
Hefei-112_self-1-1,Hefei-112_self-1,ʦɿ⁵³ʦɿ²⁴,431,false,expert,List2014d,,,
Jinan-112_self-1-1,Jinan-112_self-1,ʦɿ⁴²ʨja,727,false,expert,List2014d,,,
Jinan-112_self-2-1,Jinan-112_self-2,ʦɿ⁴²kər²¹³,599,false,expert,List2014d,,,
Hangzhou-112_self-1-1,Hangzhou-112_self-1,ʣɿ¹³ʨjɑ³³,727,false,expert,List2014d,,,
Guangzhou-112_self-1-1,Guangzhou-112_self-1,ʦi²²kej³⁵,431,false,expert,List2014d,,,
Nanchang-112_self-1-1,Nanchang-112_self-1,ʦʰɿ²¹kan²¹³,470,false,expert,List2014d,,,
Chengdu-112_self-1-1,Chengdu-112_self-1,ʦɿ¹³ʨja⁵⁵,727,false,expert,List2014d,,,
Chengdu-112_self-2-1,Chengdu-112_self-2,ko³¹zən³¹,773,false,expert,List2014d,,,
Taiyuan-112_self-1-1,Taiyuan-112_self-1,ʦɿ⁴⁵ʨja⁵³,727,false,expert,List2014d,,,
Shexian-112_self-1-1,Shexian-112_self-1,ʦʰɿ²²ka³¹,727,false,expert,List2014d,,,
Beijing-112_self-1-1,Beijing-112_self-1,ʦɿ⁵¹kɤr²¹⁴,599,false,expert,List2014d,,,
Kunming-112_self-1-1,Kunming-112_self-1,ʦɿ²¹²ʨi⁵³,431,false,expert,List2014d,,,
Kunming-112_self-2-1,Kunming-112_self-2,tu³¹ʦɿ²¹²kə²¹²,1042,false,expert,List2014d,,,
Shanghai-112_self-1-1,Shanghai-112_self-1,zɿ¹³ka⁵³,727,false,expert,List2014d,,,
Changsha-113_who-1-1,Changsha-113_who-1,laj⁴¹ko,640,false,expert,List2014d,,,
Guixian-113_who-1-1,Guixian-113_who-1,la⁴²ko²¹³,640,false,expert,List2014d,,,
Xiamen-113_who-1-1,Xiamen-113_who-1,sjã⁵³laŋ³⁵,265,false,expert,List2014d,,,
Xiamen-113_who-2-1,Xiamen-113_who-2,sim⁵³miʔ⁵laŋ³⁵,150,false,expert,List2014d,,,
Hefei-113_who-1-1,Hefei-113_who-1,xa²⁴kə,135,false,expert,List2014d,,,
Jinan-113_who-1-1,Jinan-113_who-1,ʂej⁴²,615,false,expert,List2014d,,,
Hangzhou-113_who-1-1,Hangzhou-113_who-1,nɑ⁵³koʔ⁵,640,false,expert,List2014d,,,
Guangzhou-113_who-1-1,Guangzhou-113_who-1,pin⁵⁵kɔ³³,39,false,expert,List2014d,,,
Nanchang-113_who-1-1,Nanchang-113_who-1,lɑ²¹³ko⁰⁴,640,false,expert,List2014d,,,
Chengdu-113_who-1-1,Chengdu-113_who-1,na⁵³ko¹³,640,false,expert,List2014d,,,
Taiyuan-113_who-1-1,Taiyuan-113_who-1,swejuei¹¹,615,false,expert,List2014d,,,
Shexian-113_who-1-1,Shexian-113_who-1,la³⁵iko³²⁴,640,false,expert,List2014d,,,
Beijing-113_who-1-1,Beijing-113_who-1,ʂej³⁵,615,false,expert,List2014d,,,
Kunming-113_who-1-1,Kunming-113_who-1,nᴀ⁵³kə²¹²,640,false,expert,List2014d,,,
Shanghai-113_who-1-1,Shanghai-113_who-1,sa³⁵ȵiŋ¹³,265,false,expert,List2014d,,,
Meixian-114_what-1-1,Meixian-114_what-1,mak¹ke⁵³,942,false,expert,List2014d,,,
Changsha-114_what-1-1,Changsha-114_what-1,mo⁴¹ʦɿ,837,false,expert,List2014d,,,
Guixian-114_what-1-1,Guixian-114_what-1,laŋ⁴²ʦɿ⁴²,1196,false,expert,List2014d,,,
Guixian-114_what-2-1,Guixian-114_what-2,la⁴²jaŋ²¹³,801,false,expert,List2014d,,,
Hefei-114_what-1-1,Hefei-114_what-1,xəŋ²⁴kə,1186,false,expert,List2014d,,,
Jinan-114_what-1-1,Jinan-114_what-1,mər⁴²,1127,false,expert,List2014d,,,
Jinan-114_what-2-1,Jinan-114_what-2,mə⁴²,127,false,expert,List2014d,,,
Jinan-114_what-3-1,Jinan-114_what-3,ʂəŋ⁴²mə,788,false,expert,List2014d,,,
Hangzhou-114_what-1-1,Hangzhou-114_what-1,sɑ⁵³ɕi³³,693,false,expert,List2014d,,,
Guangzhou-114_what-1-1,Guangzhou-114_what-1,mɐt⁵,228,false,expert,List2014d,,,
Guangzhou-114_what-2-1,Guangzhou-114_what-2,mɐt⁵jɛ²³,488,false,expert,List2014d,,,
Nanchang-114_what-1-1,Nanchang-114_what-1,sɨʔ⁵li⁰²,428,false,expert,List2014d,,,
Chengdu-114_what-1-1,Chengdu-114_what-1,sa¹³ʦɿ⁵³,732,false,expert,List2014d,,,
Taiyuan-114_what-1-1,Taiyuan-114_what-1,səŋ⁴⁵,790,false,expert,List2014d,,,
Shexian-114_what-1-1,Shexian-114_what-1,mɛ⁴⁴ɛ,1140,false,expert,List2014d,,,
Beijing-114_what-1-1,Beijing-114_what-1,ʂəm̩³⁵,788,false,expert,List2014d,,,
Kunming-114_what-1-1,Kunming-114_what-1,nᴀ⁵³jᴀ̃²¹²,271,false,expert,List2014d,,,
Shanghai-114_what-1-1,Shanghai-114_what-1,sa³⁵,162,false,expert,List2014d,,,
Changsha-115_here-1-1,Changsha-115_here-1,ko²⁴li,766,false,expert,List2014d,,,
Changsha-115_here-2-1,Changsha-115_here-2,ko²⁴kʰwajuai⁴¹ʦɿ,239,false,expert,List2014d,,,
Guixian-115_here-1-1,Guixian-115_here-1,ʦɿ⁵⁵tɛ⁴²,972,false,expert,List2014d,,,
Xiamen-115_here-1-1,Xiamen-115_here-1,ʦit³²te²¹,1109,false,expert,List2014d,,,
Xiamen-115_here-2-1,Xiamen-115_here-2,ʦja³⁵,25,false,expert,List2014d,,,
Hefei-115_here-1-1,Hefei-115_here-1,ti⁵³ɔʦə,1059,false,expert,List2014d,,,
Hefei-115_here-2-1,Hefei-115_here-2,ti⁵³kəʦə,457,false,expert,List2014d,,,
Jinan-115_here-1-1,Jinan-115_here-1,t͡ʂə²¹ȵi,517,false,expert,List2014d,,,
Jinan-115_here-2-1,Jinan-115_here-2,t͡ʂər²¹,854,false,expert,List2014d,,,
Jinan-115_here-3-1,Jinan-115_here-3,t͡ʂə²¹vəȵi,517,false,expert,List2014d,,,
Hangzhou-115_here-1-1,Hangzhou-115_here-1,kəʔ⁵li,571,false,expert,List2014d,,,
Guangzhou-115_here-1-1,Guangzhou-115_here-1,nej⁵⁵tow²²,554,false,expert,List2014d,,,
Guangzhou-115_here-2-1,Guangzhou-115_here-2,nej⁵⁵sy³³,542,false,expert,List2014d,,,
Nanchang-115_here-1-1,Nanchang-115_here-1,ko²¹³li⁰⁴,764,false,expert,List2014d,,,
Nanchang-115_here-2-1,Nanchang-115_here-2,ko²¹³kʰwajuai⁰⁴ɕjɛʔ⁵ʦɿ⁰²,280,false,expert,List2014d,,,
Chengdu-115_here-1-1,Chengdu-115_here-1,ʦər⁵⁵,854,false,expert,List2014d,,,
Taiyuan-115_here-1-1,Taiyuan-115_here-1,ʦəʔ²lɤ,517,false,expert,List2014d,,,
Taiyuan-115_here-2-1,Taiyuan-115_here-2,ʦar⁴⁵ʨja⁵³,854,false,expert,List2014d,,,
Shexian-115_here-1-1,Shexian-115_here-1,n̩³¹na,271,false,expert,List2014d,,,
Beijing-115_here-1-1,Beijing-115_here-1,t͡ʂɤr⁵¹,854,false,expert,List2014d,,,
Kunming-115_here-1-1,Kunming-115_here-1,t͡ʂʅ²¹²tjə³¹ə³¹,972,false,expert,List2014d,,,
Shanghai-115_here-1-1,Shanghai-115_here-1,djɪʔ¹taʔ⁵,973,false,expert,List2014d,,,
Shanghai-115_here-2-1,Shanghai-115_here-2,gəʔ¹taʔ⁵,1031,false,expert,List2014d,,,
Shanghai-115_here-3-1,Shanghai-115_here-3,gəʔ¹li¹³,561,false,expert,List2014d,,,
Changsha-116_there-1-1,Changsha-116_there-1,la⁵⁵li,519,false,expert,List2014d,,,
Changsha-116_there-2-1,Changsha-116_there-2,la⁵⁵kʰwajuai⁴¹ʦɿ,1082,false,expert,List2014d,,,
Guixian-116_there-1-1,Guixian-116_there-1,a⁵⁵tɛ⁴²,482,false,expert,List2014d,,,
Xiamen-116_there-1-1,Xiamen-116_there-1,hit³²te²¹,416,false,expert,List2014d,,,
Xiamen-116_there-2-1,Xiamen-116_there-2,hja³⁵,413,false,expert,List2014d,,,
Hefei-116_there-1-1,Hefei-116_there-1,la⁵³ɔʦə,510,false,expert,List2014d,,,
Hefei-116_there-2-1,Hefei-116_there-2,la⁵³kəʦə,826,false,expert,List2014d,,,
Jinan-116_there-1-1,Jinan-116_there-1,na²¹ȵi,519,false,expert,List2014d,,,
Jinan-116_there-2-1,Jinan-116_there-2,nar²¹,1127,false,expert,List2014d,,,
Jinan-116_there-3-1,Jinan-116_there-3,na²¹vəȵi,519,false,expert,List2014d,,,
Hangzhou-116_there-1-1,Hangzhou-116_there-1,nɑ⁴⁴⁵li,519,false,expert,List2014d,,,
