,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LoanSource,asjp_forms,asjp_segs
5026,Dakkang-48_liver-1,,Dakkang,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5027,LaoKatu-48_liver-1,,LaoKatu,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5028,Pakoh-48_liver-1,,Pakoh,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5029,Taoih-48_liver-1,,Taoih,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5030,Ong-48_liver-1,,Ong,48_liver,ʔlɔm.B,ʔlɔm.B,ʔ l ɔ m B/²,,Peiros2004a,,False,^ ʔ l ɔ m .B$,default,,7 l o m , 7 l m o
5031,Taoi-48_liver-1,,Taoi,48_liver,lɔm.C,lɔm.C,l ɔ m C/³,,Peiros2004a,,False,^ l ɔ m .C$,default,,l o m , l m o
5032,Nge-48_liver-1,,Nge,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5033,Kui-48_liver-1,,Kui,48_liver,luam.B,luam.B,l ua m B/²,,Peiros2004a,,False,^ l ua m .B$,default,,l ua m , l m ua
5034,Neu-48_liver-1,,Neu,48_liver,lɔm,lɔm,l ɔ m,,Peiros2004a,,False,^ l ɔ m $,default,,l o m,l m o
5035,Bru-48_liver-1,,Bru,48_liver,luam.B,luam.B,l ua m B/²,,Peiros2004a,,False,^ l ua m .B$,default,,l ua m , l m ua
5036,BruVK-48_liver-1,,BruVK,48_liver,luam,luam,l ua m,,Peiros2004a,,False,^ l ua m $,default,,l ua m,l m ua
5037,Mak-48_liver-1,,Mak,48_liver,luəm,luəm,l uə m,,Peiros2004a,,False,^ l uə m $,default,,l u3 m,l m u3
5038,So-48_liver-1,,So,48_liver,luam,luam,l ua m,,Peiros2004a,,False,^ l ua m $,default,,l ua m,l m ua
5039,Tri-48_liver-1,,Tri,48_liver,luəm,luəm,l uə m,,Peiros2004a,,False,^ l uə m $,default,,l u3 m,l m u3
5040,Nyakur-48_liver-1,,Nyakur,48_liver,khrih.2,khrih.2,kh/kʰ r i h ²,,Peiros2004a,,False,^ kh r i h .2$,default,,kh kh~ r i h , h i kh kh~ r
5041,Mon-48_liver-1,,Mon,48_liver,gruih,gruih,g r ui h,,Peiros2004a,,False,^ g r ui h $,default,,g r ui h,g h r ui
5042,Semelai-48_liver-1,,Semelai,48_liver,gəres,gəres,g ə r e s,,Peiros2004a,,False,^ g ə r e s $,default,,g 3 r e s,3 e g r s
5043,SemoqBeri-48_liver-1,,SemoqBeri,48_liver,grɛs,grɛs,g r ɛ s,,Peiros2004a,,False,^ g r ɛ s $,default,,g r E s,E g r s
5044,Kensiw-48_liver-1,,Kensiw,48_liver,jos,jos,j o s,,Peiros2004a,,False,^ j o s $,default,,y o s,o s y
5045,Jahai-48_liver-1,,Jahai,48_liver,ros,ros,r o s,,Peiros2004a,,False,^r o s $,default,,r o s,o r s
5046,JahHut-48_liver-1,,JahHut,48_liver,rəs,rəs,r ə s,,Peiros2004a,,False,^r ə s $,default,,r 3 s,3 r s
5047,Semai-48_liver-1,,Semai,48_liver,ris,ris,r i s,,Peiros2004a,,False,^r i s $,default,,r i s,i r s
5048,Temiar-48_liver-1,,Temiar,48_liver,ʔɛnrɨs,ʔɛnrɨs,ʔ ɛ n r ɨ s,,Peiros2004a,,False,^ ʔ ɛ n r ɨ s $,default,,7 E n r 3 s,3 7 E n r s
5049,Khmer-48_liver-1,,Khmer,48_liver,thlaəm,thlaəm,th/tʰ l aə m,,Peiros2004a,,False,^ th l aə m $,default,,th th~ l a3 m,a3 l m th th~
5050,KSurin-48_liver-1,,KSurin,48_liver,thlʌm,thlʌm,th/tʰ l ʌ m,,Peiros2004a,,False,^ th l ʌ m $,default,,th th~ l o m,l m o th th~
5051,ChongH-48_liver-1,,ChongH,48_liver,lɔm.B,lɔm.B,l ɔ m B/²,,Peiros2004a,,False,^ l ɔ m .B$,default,,l o m , l m o
5052,Chong-48_liver-1,,Chong,48_liver,lom.C,lom.C,l o m C/³,,Peiros2004a,,False,^ l o m .C$,default,,l o m , l m o
5053,Kasong-48_liver-1,,Kasong,48_liver,lɔm.C,lɔm.C,l ɔ m C/³,,Peiros2004a,,False,^ l ɔ m .C$,default,,l o m , l m o
5054,Samre-48_liver-1,,Samre,48_liver,luəm.B,luəm.B,l uə m B/²,,Peiros2004a,,False,^ l uə m .B$,default,,l u3 m , l m u3
5055,PhongV-48_liver-1,,PhongV,48_liver,lɔm.21,lɔm.21,l ɔ m ²¹,,Peiros2004a,,False,^ l ɔ m .21 $,default,,l o m , l m o
5056,Tuum-48_liver-1,,Tuum,48_liver,laom.33,laom.33,l ao m ³³,,Peiros2004a,,False,^ l ao m .33 $,default,,l ao m , ao l m
5057,Liha-48_liver-1,,Liha,48_liver,lɔom.31 lɔom.43,lɔom.31 lɔom.43,l ɔ o m ³¹ + l ɔ o m ⁴³,,Peiros2004a,,False,^ l ɔ o m .31 + l ɔ o m .43 $,default,,l o o m   l o o m , l m o
5058,Cuoi-48_liver-1,,Cuoi,48_liver,lɔm.33,lɔm.33,l ɔ m ³³,,Peiros2004a,,False,^ l ɔ m .33 $,default,,l o m , l m o
5059,Vietnamese-48_liver-1,,Vietnamese,48_liver,gan,gan,g a n,,Peiros2004a,,True,^ g a n $,default,CHIN,g a n,a g n
5060,MuongKoi-48_liver-1,,MuongKoi,48_liver,lɔm.2,lɔm.2,l ɔ m ²,,Peiros2004a,,False,^ l ɔ m .2$,default,,l o m , l m o
5061,ThoMon-48_liver-1,,ThoMon,48_liver,lɔm.434,lɔm.434,l ɔ m ⁴³⁴,,Peiros2004a,,False,^ l ɔ m .434 $,default,,l o m , l m o
5062,Ruc-48_liver-1,,Ruc,48_liver,loɔm.2,loɔm.2,l oɔ m ²,,Peiros2004a,,False,^ l oɔ m .2$,default,,l oo m , l m oo
5063,Arem-48_liver-1,,Arem,48_liver,lùəm,lùəm,l ù/u ə m,,Peiros2004a,,False,^ l ù ə m $,default,,l u u 3 m,3 l m u
5064,KhaPhong-48_liver-1,,KhaPhong,48_liver,lɔm.434,lɔm.434,l ɔ m ⁴³⁴,,Peiros2004a,,False,^ l ɔ m .434 $,default,,l o m , l m o
5065,Malieng-48_liver-1,,Malieng,48_liver,lɔm.33,lɔm.33,l ɔ m ³³,,Peiros2004a,,False,^ l ɔ m .33 $,default,,l o m , l m o
5066,ThavungSo-48_liver-1,,ThavungSo,48_liver,lɔm.3,lɔm.3,l ɔ m ³,,Peiros2004a,,False,^ l ɔ m .3$,default,,l o m , l m o
5067,Thavung-48_liver-1,,Thavung,48_liver,loɔm.C,loɔm.C,l oɔ m C/³,,Peiros2004a,,False,^ l oɔ m .C$,default,,l oo m , l m oo
5068,Mang-48_liver-1,,Mang,48_liver,dɔʔ.31,dɔʔ.31,d ɔ ʔ ³¹,,Peiros2004a,,False,^ d ɔ ʔ .31 $,default,,d o 7 , 7 d o
5069,Paliu-48_liver-1,,Paliu,48_liver,nbuŋ.55,nbuŋ.55,n b u ŋ ⁵⁵,,Peiros2004a,,False,^ n b u ŋ .55 $,default,,n b u N , N b n u
5070,Bugan-48_liver-1,,Bugan,48_liver,bou.31,bou.31,b ou ³¹,,Peiros2004a,,False,^ b ou .31 $,default,,b ou , b ou
5071,Khmu-48_liver-1,,Khmu,48_liver,tlɔm rɔŋ,tlɔm rɔŋ,t l ɔ m + r ɔ ŋ,,Peiros2004a,,False,^ t l ɔ m + r ɔ ŋ $,default,,t l o m  r o N, N l m o r t
5072,KxinhMul-48_liver-1,,KxinhMul,48_liver,talɔh.35,talɔh.35,t a l ɔ h ³⁵,,Peiros2004a,,False,^ t a l ɔ h .35 $,default,,t a l o h , a h l o t
5073,Ksinmul-48_liver-1,,Ksinmul,48_liver,təlɔm,təlɔm,t ə l ɔ m,,Peiros2004a,,False,^ t ə l ɔ m $,default,,t 3 l o m,3 l m o t
5074,Khang-48_liver-1,,Khang,48_liver,tap.35,tap.35,t a p ³⁵,,Peiros2004a,,True,^ t a p .35 $,default,TAI,t a p , a p t
5075,Bit-48_liver-1,,Bit,48_liver,təlâm,təlâm,t ə l â/a m,,Peiros2004a,,False,^ t ə l â m $,default,,t 3 l a a m,3 a l m t
5076,Mlabri-48_liver-1,,Mlabri,48_liver,pet,pet,p e t,,Peiros2004a,,False,^ p e t $,default,,p e t,e p t
5077,Pray-48_liver-1,,Pray,48_liver,tap,tap,t a p,,Peiros2004a,,False,^ t a p $,default,,t a p,a p t
5078,Phong-48_liver-1,,Phong,48_liver,lom,lom,l o m,,Peiros2004a,,False,^ l o m $,default,,l o m,l m o
5079,Iduh-48_liver-1,,Iduh,48_liver,lûm,lûm,l û/u m,,Peiros2004a,,False,^ l û m $,default,,l u u m,l m u
5080,Hu-48_liver-1,,Hu,48_liver,kat.33 thɔm.33,kat.33 thɔm.33,k a t ³³ + th/tʰ ɔ m ³³,,Peiros2004a,,False,^ k a t .33 + th ɔ m .33 $,default,,k a t   th th~ o m , a k m o t th th~
5081,Khamet-48_liver-1,,Khamet,48_liver,thɔm.31,thɔm.31,th/tʰ ɔ m ³¹,,Peiros2004a,,False,^ th ɔ m .31 $,default,,th th~ o m , m o th th~
5082,Khme-48_liver-1,,Khme,48_liver,than.51,than.51,th/tʰ a n ⁵¹,,Peiros2004a,,False,^ th a n .51 $,default,,th th~ a n , a n th th~
5083,Shuangdiang-48_liver-1,,Shuangdiang,48_liver,dhuam.51,dhuam.51,dh/dʰ ua m ⁵¹,,Peiros2004a,,False,^dh ua m .51 $,default,,dh dh~ ua m , dh dh~ m ua
5084,Yongde-48_liver-1,,Yongde,48_liver,tho.31,tho.31,th/tʰ o ³¹,,Peiros2004a,,False,^ th o .31 $,default,,th th~ o , o th th~
5085,Pangpin-48_liver-1,,Pangpin,48_liver,dhuam.51,dhuam.51,dh/dʰ ua m ⁵¹,,Peiros2004a,,False,^dh ua m .51 $,default,,dh dh~ ua m , dh dh~ m ua
5086,Gantang-48_liver-1,,Gantang,48_liver,thɔm.51,thɔm.51,th/tʰ ɔ m ⁵¹,,Peiros2004a,,False,^ th ɔ m .51 $,default,,th th~ o m , m o th th~
5087,Mangan-48_liver-1,,Mangan,48_liver,nthuam.51,nthuam.51,n th/tʰ ua m ⁵¹,,Peiros2004a,,False,^ n th ua m .51 $,default,,n th th~ ua m , m n th th~ ua
5088,Plang-48_liver-1,,Plang,48_liver,ka.31 tom.51,ka.31 tom.51,k a ³¹ + t o m ⁵¹,,Peiros2004a,,False,^ k a .31 + t o m .51 $,default,,k a   t o m , a k m o t
5089,Wa-48_liver-1,,Wa,48_liver,tɔm,tɔm,t ɔ m,,Peiros2004a,,False,^ t ɔ m $,default,,t o m,m o t
5090,Guanshuang-48_liver-1,,Guanshuang,48_liver,tɔm.1,tɔm.1,t ɔ m ¹,,Peiros2004a,,False,^ t ɔ m .1$,default,,t o m , m o t
5091,Mane-48_liver-1,,Mane,48_liver,kətom.1,kətom.1,k ə t o m ¹,,Peiros2004a,,False,^ k ə t o m .1$,default,,k 3 t o m , 3 k m o t
5092,Deang-48_liver-1,,Deang,48_liver,ka tɔm,ka tɔm,k a + t ɔ m,,Peiros2004a,,False,^ k a + t ɔ m $,default,,k a  t o m, a k m o t
5093,Rumai-48_liver-1,,Rumai,48_liver,kə.55 tɔm.412,kə.55 tɔm.412,k ə ⁵⁵ + t ɔ m ⁴¹²,,Peiros2004a,,False,^ k ə .55 + t ɔ m .412 $,default,,k 3   t o m , 3 k m o t
5094,Khasi-48_liver-1,,Khasi,48_liver,ba im,ba im,b a + i m,,Peiros2004a,,False,^ b a + i m $,default,,b a  i m, a b i m
5095,Kharia-48_liver-1,,Kharia,48_liver,gore,gore,g o r e,,Peiros2004a,,False,^ g o r e $,default,,g o r e,e g o r
5096,Juang-48_liver-1,,Juang,48_liver,atan,atan,a t a n,,Peiros2004a,,False,^ a t a n $,default,,a t a n,a n t
5097,Bonda-48_liver-1,,Bonda,48_liver,gire,gire,g i r e,,Peiros2004a,,False,^ g i r e $,default,,g i r e,e g i r
5098,Sora-48_liver-1,,Sora,48_liver,gáre,gáre,g á/a r e,,Peiros2004a,,False,^ g á r e $,default,,g a a r e,a e g r
5099,Santali-48_liver-1,,Santali,48_liver,im,im,i m,,Peiros2004a,,False,^ i m $,default,,i m,i m
5100,Mundari-48_liver-1,,Mundari,48_liver,im,im,i m,,Peiros2004a,,False,^ i m $,default,,i m,i m
5101,Korku-48_liver-1,,Korku,48_liver,koleɲʒa,koleɲʒa,k o l e ɲ + dʒ a,,Peiros2004a,,True,^ k o l e ɲʒ a $,default,IND,k o l e 5  dZ a, 5 a dZ e k l o
5102,Car-48_liver-1,,Car,48_liver,a-lip,a-lip,a + l i p,,Peiros2004a,,False,^ a - l i p $,default,,a  l i p, a i l p
5103,Nancawri-48_liver-1,,Nancawri,48_liver,ʔati,ʔat̀i,ʔ a t̀/t i,,Peiros2004a,,True,^ ʔ a t̀ i $,default,MALAY,7 a t t i,7 a i t
5104,Stieng-49_long-1,,Stieng,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5105,Chrau-49_long-1,,Chrau,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5106,MRolom-49_long-1,,MRolom,49_long,ʒua,ʒua,dʑ ua,,Peiros2004a,,False,^ ʒ ua $,default,,dZ ua,dZ ua
5107,MBunong-49_long-1,,MBunong,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5108,MDip-49_long-1,,MDip,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5109,Ma1-49_long-1,,Ma1,49_long,mɔŋ,mɔŋ,m ɔ ŋ,,Peiros2004a,,False,^ m ɔ ŋ $,default,,m o N,N m o
5110,Ma2-49_long-1,,Ma2,49_long,ləmɔŋ,ləmɔŋ,l ə m ɔ ŋ,,Peiros2004a,,False,^ l ə m ɔ ŋ $,default,,l 3 m o N,3 N l m o
5111,Sre-49_long-1,,Sre,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5112,KahoChil-49_long-1,,KahoChil,49_long,ʒɔŋ,ʒɔŋ,dʑ ɔ ŋ,,Peiros2004a,,False,^ ʒ ɔ ŋ $,default,,dZ o N,N dZ o
5113,KorCua-49_long-1,,KorCua,49_long,ʒət,ʒət,dʑ ə t,,Peiros2004a,,False,^ ʒ ə t $,default,,dZ 3 t,3 dZ t
5114,Kadong-49_long-1,,Kadong,49_long,ʔiəʔ,ʔiəʔ,ʔ iə ʔ,,Peiros2004a,,False,^ ʔ iə ʔ $,default,,7 i3 7,7 i3
5115,Hadang-49_long-1,,Hadang,49_long,sə́k,sə́k,s ə́/ə k,,Peiros2004a,,False,^ s ə́ k $,default,,s 3 3 k,3 k s
5116,Hre-49_long-1,,Hre,49_long,joh,joh,j o h,,Peiros2004a,,False,^ j o h $,default,,y o h,h o y
5117,Rengao-49_long-1,,Rengao,49_long,ɲeʔ.L,ɲeʔ.L,ɲ e ʔ L/⁵⁵,,Peiros2004a,,False,^ ɲ e ʔ .L$,default,,5 e 7 , 5 7 e
5118,Didra-49_long-1,,Didra,49_long,jɔdn,jɔdn,j ɔ d n,,Peiros2004a,,True,^ j ɔ d n $,default,VN,y o d n,d n o y
5119,Sedang-49_long-1,,Sedang,49_long,te.T,te.T,t e T/¹⁵,,Peiros2004a,,False,^ t e .T$,default,,t e , e t
5120,Panong-49_long-1,,Panong,49_long,ʒar,ʒar,dʑ a r,,Peiros2004a,,False,^ ʒ a r$,default,,dZ a r,a dZ r
5121,Halang-49_long-1,,Halang,49_long,ʔɲeʔ.B,ʔɲeʔ.B,ʔ ɲ e ʔ B/²,,Peiros2004a,,False,^ ʔ ɲ e ʔ .B$,default,,7 5 e 7 , 5 7 e
5122,Jeh-49_long-1,,Jeh,49_long,proih.L,proih.L,p r oi h L/⁵⁵,,Peiros2004a,,False,^ p r oi h .L$,default,,p r oi h , h oi p r
5123,Veh-49_long-1,,Veh,49_long,proh,proh,p r o h,,Peiros2004a,,False,^ p r o h $,default,,p r o h,h o p r
5124,Je-49_long-1,,Je,49_long,proj.434,proj.434,p r o j ⁴³⁴,,Peiros2004a,,False,^ p r o j .434 $,default,,p r o y , o p r y
5125,Arak-49_long-1,,Arak,49_long,cərɦwoŋ,cərɦwoŋ,c/ts ə r ɦ w o ŋ,,Peiros2004a,,False,^c ə r ɦ w o ŋ $,default,,T ts 3 r h w o N,3 N T h o r ts w
5126,Bahnar-49_long-1,,Bahnar,49_long,kəʒuŋ,kəʒuŋ,k ə dʑ u ŋ,,Peiros2004a,,False,^ k ə ʒ u ŋ $,default,,k 3 dZ u N,3 N dZ k u
5127,Tempuan-49_long-1,,Tempuan,49_long,ʔlɨŋ,ʔlɨŋ,ʔ l ɨ ŋ,,Peiros2004a,,False,^ ʔ l ɨ ŋ $,default,,7 l 3 N,3 7 N l
5128,Oy-49_long-1,,Oy,49_long,gawh,gawh,g awh/au,,Peiros2004a,,False,^ g awh$,default,,g awh au,au awh g
5129,Nhaheun-49_long-1,,Nhaheun,49_long,goh,goh,g o h,,Peiros2004a,,False,^ g o h $,default,,g o h,g h o
5130,Jru-49_long-1,,Jru,49_long,goh,goh,g o h,,Peiros2004a,,False,^ g o h $,default,,g o h,g h o
5131,Tariang-49_long-1,,Tariang,49_long,rɨs,rɨs,r ɨ s,,Peiros2004a,,False,^r ɨ s $,default,,r 3 s,3 r s
5132,Kantu-49_long-1,,Kantu,49_long,juŋ,juŋ,j u ŋ,,Peiros2004a,,False,^ j u ŋ $,default,,y u N,N u y
5133,Katu-49_long-1,,Katu,49_long,jal,jal,j a l,,Peiros2004a,,False,^ j a l $,default,,y a l,a l y
5134,Dakkang-49_long-1,,Dakkang,49_long,kəjɨŋ,kəjɨŋ,k ə j ɨ ŋ,,Peiros2004a,,False,^ k ə j ɨ ŋ $,default,,k 3 y 3 N,3 N k y
5135,LaoKatu-49_long-1,,LaoKatu,49_long,juŋ,juŋ,j u ŋ,,Peiros2004a,,False,^ j u ŋ $,default,,y u N,N u y
5136,Pakoh-49_long-1,,Pakoh,49_long,tɔjʔ,tɔjʔ,t ɔ j ʔ,,Peiros2004a,,False,^ t ɔ j ʔ $,default,,t o y 7,7 o t y
5137,Taoih-49_long-1,,Taoih,49_long,kajuŋ,kajuŋ,k a j u ŋ,,Peiros2004a,,False,^ k a j u ŋ $,default,,k a y u N,N a k u y
5138,Ong-49_long-1,,Ong,49_long,kajɨəŋ,kajɨəŋ,k a j ɨə ŋ,,Peiros2004a,,False,^ k a j ɨə ŋ $,default,,k a y 33 N,33 N a k y
5139,Taoi-49_long-1,,Taoi,49_long,kəjɨŋ.A,kəjɨŋ.A,k ə j ɨ ŋ A/¹,,Peiros2004a,,False,^ k ə j ɨ ŋ .A$,default,,k 3 y 3 N , 3 N k y
5140,Nge-49_long-1,,Nge,49_long,cuŋ,cuŋ,c/ts u ŋ,,Peiros2004a,,False,^c u ŋ $,default,,T ts u N,N T ts u
5141,Kui-49_long-1,,Kui,49_long,nthrɨŋ.N,nthrɨŋ.N,n th/tʰ r ɨ ŋ N/⁵,,Peiros2004a,,False,^ n th r ɨ ŋ .N$,default,,n th th~ r 3 N , 3 N n r th th~
5142,Neu-49_long-1,,Neu,49_long,lɨŋ,lɨŋ,l ɨ ŋ,,Peiros2004a,,False,^ l ɨ ŋ $,default,,l 3 N,3 N l
5143,Bru-49_long-1,,Bru,49_long,kəti.B,kəti.B,k ə t i B/²,,Peiros2004a,,False,^ k ə t i .B$,default,,k 3 t i , 3 i k t
5144,BruVK-49_long-1,,BruVK,49_long,kuti,kuti,k u t i,,Peiros2004a,,False,^ k u t i $,default,,k u t i,i k t u
5145,Mak-49_long-1,,Mak,49_long,kəti,kəti,k ə t i,,Peiros2004a,,False,^ k ə t i $,default,,k 3 t i,3 i k t
5146,So-49_long-1,,So,49_long,kuti,kuti,k u t i,,Peiros2004a,,False,^ k u t i $,default,,k u t i,i k t u
5147,Tri-49_long-1,,Tri,49_long,katiʔ,katiʔ,k a t i ʔ,,Peiros2004a,,False,^ k a t i ʔ $,default,,k a t i 7,7 a i k t
5148,Nyakur-49_long-1,,Nyakur,49_long,khliɲ.2,khliɲ.2,kh/kʰ l i ɲ ²,,Peiros2004a,,False,^ kh l i ɲ .2$,default,,kh kh~ l i 5 , 5 i kh kh~ l
5149,Mon-49_long-1,,Mon,49_long,gliŋ,gliŋ,g l i ŋ,,Peiros2004a,,False,^ g l i ŋ $,default,,g l i N,N g i l
5150,Semelai-49_long-1,,Semelai,49_long,ʒələŋ,ʒələŋ,dʑ ə l ə ŋ,,Peiros2004a,,False,^ ʒ ə l ə ŋ $,default,,dZ 3 l 3 N,3 N dZ l
5151,SemoqBeri-49_long-1,,SemoqBeri,49_long,ʒlaŋ,ʒlaŋ,dʑ l a ŋ,,Peiros2004a,,False,^ ʒ l a ŋ $,default,,dZ l a N,N a dZ l
5152,Kensiw-49_long-1,,Kensiw,49_long,bətuc,bətuc,b ə t u c/ts,,Peiros2004a,,False,^ b ə t u c$,default,,b 3 t u T ts,3 T b t ts u
5153,Jahai-49_long-1,,Jahai,49_long,bətec,bətec,b ə t e c/ts,,Peiros2004a,,False,^ b ə t e c$,default,,b 3 t e T ts,3 T b e t ts
5154,JahHut-49_long-1,,JahHut,49_long,crɨŋ,crɨŋ,c/ts r ɨ ŋ,,Peiros2004a,,False,^c r ɨ ŋ $,default,,T ts r 3 N,3 N T r ts
5155,Semai-49_long-1,,Semai,49_long,ʒreʔ,ʒreʔ,dʑ r e ʔ,,Peiros2004a,,False,^ ʒ r e ʔ $,default,,dZ r e 7,7 dZ e r
5156,Temiar-49_long-1,,Temiar,49_long,ʒəroʔ,ʒəroʔ,dʑ ə r o ʔ,,Peiros2004a,,False,^ ʒ ə r o ʔ $,default,,dZ 3 r o 7,3 7 dZ o r
5157,Khmer-49_long-1,,Khmer,49_long,weŋ,weŋ,w e ŋ,,Peiros2004a,,False,^ w e ŋ $,default,,w e N,N e w
5158,KSurin-49_long-1,,KSurin,49_long,weɲ,weɲ,w e ɲ,,Peiros2004a,,False,^ w e ɲ $,default,,w e 5,5 e w
5159,ChongH-49_long-1,,ChongH,49_long,kuʔŋ.A,kuʔŋ.A,k u ʔ ŋ A/¹,,Peiros2004a,,False,^ k u ʔ ŋ .A$,default,,k u 7 N , 7 N k u
5160,Chong-49_long-1,,Chong,49_long,koŋ.B,koŋ.B,k o ŋ B/²,,Peiros2004a,,False,^ k o ŋ .B$,default,,k o N , N k o
5161,Kasong-49_long-1,,Kasong,49_long,koŋ.D,koŋ.D,k o ŋ D/⁴,,Peiros2004a,,False,^ k o ŋ .D$,default,,k o N , N k o
5162,Samre-49_long-1,,Samre,49_long,koŋ.C,koŋ.C,k o ŋ C/³,,Peiros2004a,,False,^ k o ŋ .C$,default,,k o N , N k o
5163,PhongV-49_long-1,,PhongV,49_long,jon.24,jon.24,j o n ²⁴,,Peiros2004a,,False,^ j o n .24 $,default,,y o n , n o y
5164,Tuum-49_long-1,,Tuum,49_long,jaon.33,jaon.33,j ao n ³³,,Peiros2004a,,False,^ j ao n .33 $,default,,y ao n , ao n y
5165,Liha-49_long-1,,Liha,49_long,zon.33,zon.33,z o n ³³,,Peiros2004a,,False,^ z o n .33 $,default,,z o n , n o z
5166,Cuoi-49_long-1,,Cuoi,49_long,zɔn.33,zɔn.33,z ɔ n ³³,,Peiros2004a,,False,^ z ɔ n .33 $,default,,z o n , n o z
5167,Vietnamese-49_long-1,,Vietnamese,49_long,dài,dài,d à/a i,,Peiros2004a,,False,^ d à i $,default,,d a a i,a d i
5168,MuongKoi-49_long-1,,MuongKoi,49_long,zaj.1,zaj.1,z a j ¹,,Peiros2004a,,False,^ z a j .1$,default,,z a y , a y z
5169,ThoMon-49_long-1,,ThoMon,49_long,zai.434,zai.434,z ai ⁴³⁴,,Peiros2004a,,False,^ z ai .434 $,default,,z ai , ai z
5170,Ruc-49_long-1,,Ruc,49_long,ʔjəal.2,ʔjəal.2,ʔ j əa l ²,,Peiros2004a,,False,^ ʔ j əa l .2$,default,,7 y 3a l , 3a 7 l y
5171,Arem-49_long-1,,Arem,49_long,ləŋ,ləŋ,l ə ŋ,,Peiros2004a,,False,^ l ə ŋ $,default,,l 3 N,3 N l
5172,KhaPhong-49_long-1,,KhaPhong,49_long,zʌr.434,zʌr.434,z ʌ r ⁴³⁴,,Peiros2004a,,False,^ z ʌ r .434 $,default,,z o r , o r z
5173,Malieng-49_long-1,,Malieng,49_long,zaɨ.33,zaɨ.33,z a ɨ ³³,,Peiros2004a,,False,^ z a ɨ .33 $,default,,z a 3 , 3 a z
5174,ThavungSo-49_long-1,,ThavungSo,49_long,jon.3,jon.3,j o n ³,,Peiros2004a,,False,^ j o n .3$,default,,y o n , n o y
5175,Thavung-49_long-1,,Thavung,49_long,zon,zon,z o n,,Peiros2004a,,False,^ z o n $,default,,z o n,n o z
5176,Mang-49_long-1,,Mang,49_long,liŋ.55,liŋ.55,l i ŋ ⁵⁵,,Peiros2004a,,False,^ l i ŋ .55 $,default,,l i N , N i l
5177,Paliu-49_long-1,,Paliu,49_long,ləŋ.33,ləŋ.33,l ə ŋ ³³,,Peiros2004a,,False,^ l ə ŋ .33 $,default,,l 3 N , 3 N l
5178,Bugan-49_long-1,,Bugan,49_long,jo.33,jo.33,j o ³³,,Peiros2004a,,False,^ j o .33 $,default,,y o , o y
5179,Khmu-49_long-1,,Khmu,49_long,waŋ,waŋ,w a ŋ,,Peiros2004a,,False,^ w a ŋ $,default,,w a N,N a w
5180,KxinhMul-49_long-1,,KxinhMul,49_long,ʔəloŋ.33,ʔəloŋ.33,ʔ ə l o ŋ ³³,,Peiros2004a,,False,^ ʔ ə l o ŋ .33 $,default,,7 3 l o N , 3 7 N l o
5181,Ksinmul-49_long-1,,Ksinmul,49_long,ʔəloŋ,ʔəloŋ,ʔ ə l o ŋ,,Peiros2004a,,False,^ ʔ ə l o ŋ $,default,,7 3 l o N,3 7 N l o
5182,Khang-49_long-1,,Khang,49_long,ləŋ.35,ləŋ.35,l ə ŋ ³⁵,,Peiros2004a,,False,^ l ə ŋ .35 $,default,,l 3 N , 3 N l
5183,Bit-49_long-1,,Bit,49_long,jiau,jiau,j ia u,,Peiros2004a,,True,^ j ia u $,default,TAI,y ia u,ia u y
5184,Mlabri-49_long-1,,Mlabri,49_long,thal,thal,th/tʰ a l,,Peiros2004a,,False,^ th a l $,default,,th th~ a l,a l th th~
5185,Pray-49_long-1,,Pray,49_long,duə,duə,d uə,,Peiros2004a,,False,^ d uə $,default,,d u3,d u3
5186,Phong-49_long-1,,Phong,49_long,loŋ,loŋ,l o ŋ,,Peiros2004a,,False,^ l o ŋ $,default,,l o N,N l o
5187,Iduh-49_long-1,,Iduh,49_long,lâŋ,lâŋ,l â/a ŋ,,Peiros2004a,,False,^ l â ŋ $,default,,l a a N,N a l
