,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
73,norwegian-4_belly-1,,norwegian,4_belly,mɑːgə,m.ɑː.g.ə,m ɑː g ə,,Starostin2005,,False,^ m . ɑː . g . ə $,default,m o g 3,3 g m o
74,french-4_belly-1,,french,4_belly,vɑ̃tʁ,v.ɑ̃.t.ʁ,v ɑ̃ t ʁ,,Starostin2005,,False,^ v . ɑ̃ . t . ʁ $,default,v o* t X,X o* t v
75,czech-4_belly-1,,czech,4_belly,brɪxo,b.r.ɪ.x.o,b r ɪ x o,,Starostin2005,,False,^ b . r . ɪ . x . o $,default,b r i x o,b i o r x
76,icelandic-4_belly-1,,icelandic,4_belly,kʰvɪːðʏr,kʰ.v.ɪː.ð.ʏ.r,kʰ v ɪː ð ʏ r,,Starostin2005,,False,^ kʰ . v . ɪː . ð . ʏ . r $,default,kh~ v i 8 i r,8 i kh~ r v
77,italian-4_belly-1,,italian,4_belly,panʧa,p.a.n.ʧ.a,p a n tʃ a,,Starostin2005,,False,^ p . a . n . ʧ . a $,default,p a n tS a,a n p tS
78,hindi-4_belly-1,,hindi,4_belly,peːʈ,p.eː.ʈ,p eː ʈ,,Starostin2005,,True,^ p . eː . ʈ $,default,p e t,e p t
79,portuguese-4_belly-1,,portuguese,4_belly,vẽtrə,v.ẽ.t.r.ə,v ẽ t r ə,,Starostin2005,,False,^ v . ẽ . t . r . ə $,default,v e* t r 3,3 e* r t v
80,swedish-4_belly-2,,swedish,4_belly,buk,b.u.k,b u k,,Starostin2005,,False,^ b . u . k $,default,b u k,b k u
81,danish-4_belly-2,,danish,4_belly,mæːvə,m.æː.v.ə,m æː v ə,,Starostin2005,,False,^ m . æː . v . ə $,default,m E v 3,3 E m v
82,norwegian-4_belly-2,,norwegian,4_belly,bʉːk,b.ʉː.k,b ʉː k,,Starostin2005,,False,^ b . ʉː . k $,default,b 3 k,3 b k
83,italian-4_belly-2,,italian,4_belly,vɛntre,v.ɛ.n.t.r.e,v ɛ n t r e,,Starostin2005,,False,^ v . ɛ . n . t . r . e $,default,v E n t r e,E e n r t v
84,portuguese-4_belly-2,,portuguese,4_belly,bɐʀigɐ,b.ɐ.ʀ.i.g.ɐ,b ɐ ʀ i g ɐ,,Starostin2005,,False,^ b . ɐ . ʀ . i . g . ɐ $,default,b a r i g a,a b g i r
85,dutch-5_big-1,,dutch,5_big,xroːt,x.r.oː.t,x r oː t,,Starostin2005,,False,^ x . r . oː . t $,default,x r o t,o r t x
86,swedish-5_big-1,,swedish,5_big,stoːr,s.t.oː.r,s t oː r,,Starostin2005,,False,^ s . t . oː . r $,default,s t o r,o r s t
87,english-5_big-1,,english,5_big,bɪɡ,b.ɪ.ɡ,b ɪ ɡ,,Starostin2005,,False,^ b . ɪ . ɡ $,default,b i g,b g i
88,german-5_big-1,,german,5_big,ɡroːs,ɡ.r.oː.s,ɡ r oː s,,Starostin2005,,False,^ ɡ . r . oː . s $,default,g r o s,g o r s
89,spanish-5_big-1,,spanish,5_big,ɡɾande,ɡ.ɾ.a.n.d.e,ɡ ɾ a n d e,,Starostin2005,,False,^ ɡ . ɾ . a . n . d . e $,default,g r a n d e,a d e g n r
90,danish-5_big-1,,danish,5_big,sdoˀʁ,s.d.oˀ.ʁ,s d oˀ ʁ,,Starostin2005,,False,^ s . d . oˀ . ʁ $,default,s d o X,X d o s
91,bulgarian-5_big-1,,bulgarian,5_big,golʲam,g.o.lʲ.a.m,g o lʲ a m,,Starostin2005,,False,^ g . o . lʲ . a . m $,default,g o ly~ a m,a g ly~ m o
92,greek-5_big-1,,greek,5_big,meɣalos,m.e.ɣ.a.l.o.s,m e ɣ a l o s,,Starostin2005,,False,^ m . e . ɣ . a . l . o . s $,default,m e x a l o s,a e l m o s x
93,armenian-5_big-1,,armenian,5_big,mɛʦ,m.ɛ.ʦ,m ɛ ts,,Starostin2005,,False,^ m . ɛ . ʦ $,default,m E ts,E m ts
94,romanian-5_big-1,,romanian,5_big,mare,m.a.r.e,m a r e,,Starostin2005,,False,^ m . a . r . e $,default,m a r e,a e m r
95,russian-5_big-1,,russian,5_big,bɐlʲʃoj,b.ɐ.lʲ.ʃ.o.j,b ɐ lʲ ʃ o j,,Starostin2005,,False,^ b . ɐ . lʲ . ʃ . o . j $,default,b a ly~ S o y,S a b ly~ o y
96,polish-5_big-1,,polish,5_big,vʲɛlki,vʲ.ɛ.l.k.i,vʲ ɛ l k i,,Starostin2005,,False,^ vʲ . ɛ . l . k . i $,default,vy~ E l k i,E i k l vy~
97,norwegian-5_big-1,,norwegian,5_big,stuːɾ,s.t.uː.ɾ,s t uː ɾ,,Starostin2005,,True,^ s . t . uː . ɾ $,default,s t u r,r s t u
98,french-5_big-1,,french,5_big,ɡʁã,ɡ.ʁ.ã,ɡ ʁ ã,,Starostin2005,,False,^ ɡ . ʁ . ã $,default,g X a*,X a* g
99,czech-5_big-1,,czech,5_big,vɛlkiː,v.ɛ.l.k.iː,v ɛ l k iː,,Starostin2005,,False,^ v . ɛ . l . k . iː $,default,v E l k i,E i k l v
100,icelandic-5_big-1,,icelandic,5_big,stouːr,s.t.ouː.r,s t ouː r,,Starostin2005,,False,^ s . t . ouː . r $,default,s t ou r,ou r s t
101,italian-5_big-1,,italian,5_big,ɡrande,ɡ.r.a.n.d.e,ɡ r a n d e,,Starostin2005,,False,^ ɡ . r . a . n . d . e $,default,g r a n d e,a d e g n r
102,hindi-5_big-1,,hindi,5_big,bəɽaː,b.ə.ɽ.aː,b ə ɽ aː,,Starostin2005,,False,^ b . ə . ɽ . aː $,default,b 3 r a,3 a b r
103,portuguese-5_big-1,,portuguese,5_big,grɐ̃də,g.r.ɐ̃.d.ə,g r ɐ̃ d ə,,Starostin2005,,False,^ g . r . ɐ̃ . d . ə $,default,g r a* d 3,3 a* d g r
104,english-5_big-2,,english,5_big,ɡreɪt,ɡ.r.eɪ.t,ɡ r eɪ t,,Starostin2005,,False,^ ɡ . r . eɪ . t $,default,g r ei t,ei g r t
105,polish-5_big-2,,polish,5_big,duʒɨ,d.u.ʒ.ɨ,d u ʒ ɨ,,Starostin2005,,False,^ d . u . ʒ . ɨ $,default,d u Z 3,3 Z d u
106,icelandic-5_big-2,,icelandic,5_big,mɪːcɪt͡l,m.ɪː.c.ɪ.t͡l,m ɪː c ɪ tˡ,,Starostin2005,,False,^ m . ɪː . c . ɪ . t͡l $,default,m i T i t,T i m t
107,dutch-6_bird-1,,dutch,6_bird,voːɣəl,v.oː.ɣ.ə.l,v oː ɣ ə l,,Starostin2005,,False,^ v . oː . ɣ . ə . l $,default,v o x 3 l,3 l o v x
108,swedish-6_bird-1,,swedish,6_bird,foːgel,f.oː.g.e.l,f oː g e l,,Starostin2005,,False,^ f . oː . g . e . l $,default,f o g e l,e f g l o
109,english-6_bird-1,,english,6_bird,bɜːrd,b.ɜː.r.d,b ɜː r d,,Starostin2005,,False,^ b . ɜː . r . d $,default,b 3 r d,3 b d r
110,german-6_bird-1,,german,6_bird,foːɡəl,f.oː.ɡ.ə.l,f oː ɡ ə l,,Starostin2005,,False,^ f . oː . ɡ . ə . l $,default,f o g 3 l,3 f g l o
111,spanish-6_bird-1,,spanish,6_bird,paxaro,p.a.x.a.r.o,p a x a r o,,Starostin2005,,False,^ p . a . x . a . r . o $,default,p a x a r o,a o p r x
112,danish-6_bird-1,,danish,6_bird,fuˀl,f.uˀ.l,f uˀ/u l,,Starostin2005,,False,^ f . uˀ . l $,default,f u u l,f l u
113,bulgarian-6_bird-1,,bulgarian,6_bird,ptiʦə,p.t.i.ʦ.ə,p t i ts ə,,Starostin2005,,False,^ p . t . i . ʦ . ə $,default,p t i ts 3,3 i p t ts
114,greek-6_bird-1,,greek,6_bird,puli,p.u.l.i,p u l i,,Starostin2005,,True,^ p . u . l . i $,default,p u l i,i l p u
115,armenian-6_bird-1,,armenian,6_bird,tʰərʧʰun,tʰ.ə.r.ʧʰ.u.n,tʰ ə r tʃʰ u n,,Starostin2005,,False,^ tʰ . ə . r . ʧʰ . u . n $,default,th~ 3 r tSh~ u n,3 n r tSh~ th~ u
116,romanian-6_bird-1,,romanian,6_bird,pasəre,p.a.s.ə.r.e,p a s ə r e,,Starostin2005,,False,^ p . a . s . ə . r . e $,default,p a s 3 r e,3 a e p r s
117,russian-6_bird-1,,russian,6_bird,ptʲiʦə,p.tʲ.i.ʦ.ə,p tʲ i ts ə,,Starostin2005,,False,^ p . tʲ . i . ʦ . ə $,default,p ty~ i ts 3,3 i p ts ty~
118,polish-6_bird-1,,polish,6_bird,ptak,p.t.a.k,p t a k,,Starostin2005,,False,^ p . t . a . k $,default,p t a k,a k p t
119,norwegian-6_bird-1,,norwegian,6_bird,fʉːl,f.ʉː.l,f ʉː l,,Starostin2005,,False,^ f . ʉː . l $,default,f 3 l,3 f l
120,french-6_bird-1,,french,6_bird,wazo,w.a.z.o,w a z o,,Starostin2005,,False,^ w . a . z . o $,default,w a z o,a o w z
121,czech-6_bird-1,,czech,6_bird,ptaːk,p.t.aː.k,p t aː k,,Starostin2005,,False,^ p . t . aː . k $,default,p t a k,a k p t
122,icelandic-6_bird-1,,icelandic,6_bird,fʏkl,f.ʏ.k.l,f ʏ k l,,Starostin2005,,False,^ f . ʏ . k . l $,default,f i k l,f i k l
123,italian-6_bird-1,,italian,6_bird,uʧːɛllo,u.ʧː.ɛ.lː.o,u tʃː ɛ lː o,,Starostin2005,,False,^ u . ʧː . ɛ . lː . o $,default,u tS E l o,E l o tS u
124,hindi-6_bird-1,,hindi,6_bird,ʧɪɽɪyaː,ʧ.ɪ.ɽ.ɪyaː,tʃ ɪ ɽ ɪ y/ɥ aː,,Starostin2005,,True,^ ʧ . ɪ . ɽ . ɪyaː $,default,tS i r i i y a,a i r tS y
125,portuguese-6_bird-1,,portuguese,6_bird,avə,a.v.ə,a v ə,,Starostin2005,,False,^ a . v . ə $,default,a v 3,3 a v
126,spanish-6_bird-2,,spanish,6_bird,ave,a.v.e,a v e,,Starostin2005,,False,^ a . v . e $,default,a v e,a e v
127,portuguese-6_bird-2,,portuguese,6_bird,pasɐru,p.a.s.ɐ.r.u,p a s ɐ r u,,Starostin2005,,False,^ p . a . s . ɐ . r . u $,default,p a s a r u,a p r s u
128,dutch-7_bite-1,,dutch,7_bite,bɛɪtə,b.ɛɪ.t.ə,b ɛɪ t ə,,Starostin2005,,False,^ b . ɛɪ . t . ə $,default,b Ei t 3,3 Ei b t
129,swedish-7_bite-1,,swedish,7_bite,biːta,b.iː.t.a,b iː t a,,Starostin2005,,False,^ b . iː . t . a $,default,b i t a,a b i t
130,english-7_bite-1,,english,7_bite,baɪt,b.aɪ.t,b aɪ t,,Starostin2005,,False,^ b . aɪ . t $,default,b ai t,ai b t
131,german-7_bite-1,,german,7_bite,baisən,b.ai.s.ə.n,b ai s ə n,,Starostin2005,,False,^ b . ai . s . ə . n $,default,b ai s 3 n,3 ai b n s
132,spanish-7_bite-1,,spanish,7_bite,moɾðeɾ,m.o.ɾ.ð.e.ɾ,m o ɾ ð e ɾ,,Starostin2005,,False,^ m . o . ɾ . ð . e . ɾ $,default,m o r 8 e r,8 e m o r
133,danish-7_bite-1,,danish,7_bite,biːðə,b.iː.ð.ə,b iː ð ə,,Starostin2005,,False,^ b . iː . ð . ə $,default,b i 8 3,3 8 b i
134,bulgarian-7_bite-1,,bulgarian,7_bite,xəpa,x.ə.p.a,x ə p a,,Starostin2005,,False,^ x . ə . p . a $,default,x 3 p a,3 a p x
135,greek-7_bite-1,,greek,7_bite,ðaŋɡono,ð.a.ŋ.ɡ.o.n.o,ð a ŋ ɡ o n o,,Starostin2005,,False,^ ð . a . ŋ . ɡ . o . n . o $,default,8 a N g o n o,8 N a g n o
136,armenian-7_bite-1,,armenian,7_bite,kəʦɛl,k.ə.ʦ.ɛ.l,k ə ts ɛ l,,Starostin2005,,False,^ k . ə . ʦ . ɛ . l $,default,k 3 ts E l,3 E k l ts
137,romanian-7_bite-1,,romanian,7_bite,muʃka,m.u.ʃ.k.a,m u ʃ k a,,Starostin2005,,False,^ m . u . ʃ . k . a $,default,m u S k a,S a k m u
138,russian-7_bite-1,,russian,7_bite,kusatʲ,k.u.s.a.tʲ,k u s a tʲ,,Starostin2005,,False,^ k . u . s . a . tʲ $,default,k u s a ty~,a k s ty~ u
