,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
66,MoroccanArabic-6_bird-1,,MoroccanArabic,6_bird,tˁir,tˁir,tˤ i r,,Harrell1962;Caubet1993,,,^tˁ i r$,default,t i r,i r t
67,Maltese-6_bird-1,,Maltese,6_bird,ʕasf ur,ʕasf_ur,ʕ a s f u r,,Borg1997;Aquilina1965,,,^ʕ a s f _ u r$,default,X a s f u r,X a f r s u
68,Cairene-6_bird-1,,Cairene,6_bird,tˁee r*,tˁee_r*,tˤ eː r,,AbdelMassih2009,,,^tˁ ee _ r *$,default,t e r,e r t
69,Damascene-6_bird-1,,Damascene,6_bird,tˁeer,tˁeer,tˤ eː r,,Cowell2005,,,^tˁ ee r$,default,t e r,e r t
70,Iraqi-6_bird-1,,Iraqi,6_bird,tˁeer,tˁeer,tˤ eː r,,Erwin1963,,,^tˁ ee r$,default,t e r,e r t
71,Soukhne-6_bird-1,,Soukhne,6_bird,tˁeer,tˁeer,tˤ eː r,,Behnstedt1994,,,^tˁ ee r$,default,t e r,e r t
72,AqraArbilArabic-6_bird-1,,AqraArbilArabic,6_bird,ku:ʧ ka:ye,ku:ʧ_ka:ye,k uː tʃ k aː j e,,Jastrow1990,,,^k u: ʧ _ k a:ye$,default,k u tS k a y e,a e k tS u y
73,GulfArabic-6_bird-1,,GulfArabic,6_bird,tˤeer,tˤeer,tˤ eː r,,Qafisheh1975;Holes1990,,,^tˤ ee r$,default,t e r,e r t
74,YemeniticArabic-6_bird-1,,YemeniticArabic,6_bird,tˁajr,tˁajr,tˤ a j r,,Qafisheh1992,,,^tˁ a j r$,default,t a y r,a r t y
75,NigerianArabic-6_bird-1,,NigerianArabic,6_bird,tˁe:ra,tˁe:ra,tˤ eː r a,,Owens1993;Kaye1982,,,^tˁ e: r a$,default,t e r a,a e r t
76,Buxari-6_bird-1,,Buxari,6_bird,tayra,tayra,t ai̯ r a,,Zimmermann2002;Ratcliffe2005,,,^t ay r a$,default,t ai r a,a ai r t
77,Kinubi-6_bird-1,,Kinubi,6_bird,ter,ter,t e r,,Wellens2003,,,^t e r$,default,t e r,e r t
78,CentralArabic-7_bite-1,,CentralArabic,7_bite,ʕad ˁdˁa,ʕad_ˁdˁa,ʕ a d ˀdˁ a,,Ratcliffe2021,,,^ʕ a d _ˁdˁ a$,default,X a d a,X a d
79,MoroccanArabic-7_bite-1,,MoroccanArabic,7_bite,ʕed ˁdˁ,ʕed_ˁdˁ,ʕ e d ˀdˁ,,Harrell1962;Caubet1993,,,^ʕ e d _ˁdˁ $,default,X e d,X d e
80,Maltese-7_bite-1,,Maltese,7_bite,gidem,gidem,g i d e m,,Borg1997;Aquilina1965,,,^g i d e m$,default,g i d e m,d e g i m
81,Cairene-7_bite-1,,Cairene,7_bite,ʕadˁdˁ,ʕadˁdˁ,ʕ a dˤː,,AbdelMassih2009,,,^ʕ a dˁdˁ$,default,X a d,X a d
82,Damascene-7_bite-1,,Damascene,7_bite,ʕadˁdˁ,ʕadˁdˁ,ʕ a dˤː,,Cowell2005,,,^ʕ a dˁdˁ$,default,X a d,X a d
83,Iraqi-7_bite-1,,Iraqi,7_bite,ʕaðˁðˁ,ʕaðˁðˁ,ʕ a ðˤː,,Erwin1963,,,^ʕ a ðˁðˁ$,default,X a 8,8 X a
84,Soukhne-7_bite-1,,Soukhne,7_bite,ʕaðˁðˁ,ʕaðˁðˁ,ʕ a ðˤː,,Behnstedt1994,,,^ʕ a ðˁðˁ$,default,X a 8,8 X a
85,CypriotArabic-7_bite-1,,CypriotArabic,7_bite,ʕaððʕ-dˁ- dˁ,ʕaððʕ-dˁ-_dˁ,ʕ a ðː ʕ dˤ dˤ,,Borg1985,,,^ʕ a ðð ʕ - dˁ - _ dˁ$,default,X a 8 X d d,8 X a d
86,GulfArabic-7_bite-1,,GulfArabic,7_bite,ʕadˤdˤ,ʕadˤdˤ,ʕ a dˤː,,Qafisheh1975;Holes1990,,,^ʕ a dˤdˤ$,default,X a d,X a d
87,YemeniticArabic-7_bite-1,,YemeniticArabic,7_bite,lugusˁ,lugusˁ,l u g u sˤ,,Qafisheh1992,,,^l u g u sˁ$,default,l u g u s,g l s u
88,NigerianArabic-7_bite-1,,NigerianArabic,7_bite,adˁdˁa,adˁdˁa,a dˤː a,,Owens1993;Kaye1982,,,^a dˁdˁ a$,default,a d a,a d
89,Buxari-7_bite-1,,Buxari,7_bite,yaʕazz,yaʕazz,j a ʕ a zː,,Zimmermann2002;Ratcliffe2005,,,^ya ʕ a zz$,default,y a X a z,X a y z
90,Kinubi-7_bite-1,,Kinubi,7_bite,adi,adi,a d i,,Wellens2003,,,^a d i$,default,a d i,a d i
91,CentralArabic-8_black-1,,CentralArabic,8_black,ʔas  wa d,ʔas_wa_d,ʔ a s w a d,,Ratcliffe2021,,,^ʔ a s _ w a _ d$,default,7 a s w a d,7 a d s w
92,MoroccanArabic-8_black-1,,MoroccanArabic,8_black,kħe l,kħe_l,k ħ e l,,Harrell1962;Caubet1993,,,^k ħ e _ l$,default,k X e l,X e k l
93,Maltese-8_black-1,,Maltese,8_black,iswe d,iswe_d,i s w e d,,Borg1997;Aquilina1965,,,^i sw e _ d$,default,i s w e d,d e i s w
94,Cairene-8_black-1,,Cairene,8_black,iswi d,iswi_d,i s w i d,,AbdelMassih2009,,,^i sw i _ d$,default,i s w i d,d i s w
95,Damascene-8_black-1,,Damascene,8_black,ʔasw ad,ʔasw_ad,ʔ a s w a d,,Cowell2005,,,^ʔ a sw _ a d$,default,7 a s w a d,7 a d s w
96,Iraqi-8_black-1,,Iraqi,8_black,ʔasw ad,ʔasw_ad,ʔ a s w a d,,Erwin1963,,,^ʔ a sw _ a d$,default,7 a s w a d,7 a d s w
97,Soukhne-8_black-1,,Soukhne,8_black,ʔasw ad,ʔasw_ad,ʔ a s w a d,,Behnstedt1994,,,^ʔ a sw _ a d$,default,7 a s w a d,7 a d s w
98,AqraArbilArabic-8_black-1,,AqraArbilArabic,8_black,əswə d,əswə_d,ə s w ə d,,Jastrow1990,,,^ə sw ə _ d$,default,3 s w 3 d,3 d s w
99,CypriotArabic-8_black-1,,CypriotArabic,8_black,isfet  s-w- d,isfet_s-w-_d,i s f e t s w d,,Borg1985,,,^i s f e t _ s - w - _ d$,default,i s f e t s w d,d e f i s t w
100,GulfArabic-8_black-1,,GulfArabic,8_black,ʔasw ad,ʔasw_ad,ʔ a s w a d,,Qafisheh1975;Holes1990,,,^ʔ a sw _ a d$,default,7 a s w a d,7 a d s w
101,YemeniticArabic-8_black-1,,YemeniticArabic,8_black,ʔasw ad,ʔasw_ad,ʔ a s w a d,,Qafisheh1992,,,^ʔ a sw _ a d$,default,7 a s w a d,7 a d s w
102,NigerianArabic-8_black-1,,NigerianArabic,8_black,axadˁar,axadˁar,a x a dˤ a r,,Owens1993;Kaye1982,,,^a x a dˁ a r$,default,a x a d a r,a d r x
103,Buxari-8_black-1,,Buxari,8_black,ʔaswad,ʔaswad,ʔ a s w a d,,Zimmermann2002;Ratcliffe2005,,,^ʔ a sw a d$,default,7 a s w a d,7 a d s w
