ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
berawanlongterawan-23_blood-1,,berawanlongterawan,23_blood,səma,s.ə.m.a,s ə m a,,Greenhill2008,,false,^ s . ə . m . a $,default
moken-23_blood-1,,moken,23_blood,dalaːk,d.a.l.aː.k,d a l aː k,,Greenhill2008,,false,^ d . a . l . aː . k $,default
hanunoo-23_blood-1,,hanunoo,23_blood,duguʔ,d.u.g.u.ʔ,d u g u ʔ,,Greenhill2008,,false,^ d . u . g . u . ʔ $,default
wuna-23_blood-1,,wuna,23_blood,rea,r.e.a,r e a,,Greenhill2008,,false,^ r . e . a $,default
tetum-23_blood-1,,tetum,23_blood,raːn,r.aː.n,r aː n,,Greenhill2008,,false,^ r . aː . n $,default
mailu-23_blood-1,,mailu,23_blood,lala,l.a.l.a,l a l a,,Greenhill2008,,false,^ l . a . l . a $,default
tsou-23_blood-1,,tsou,23_blood,hmueu,h.m.u.e.u,h m u e u,,Greenhill2008,,false,^ h . m . u . e . u $,default
nias-23_blood-1,,nias,23_blood,do,d.o,d o,,Greenhill2008,,false,^ d . o $,default
centralamis-23_blood-1,,centralamis,23_blood,remes,r.e.m.e.s,r e m e s,,Greenhill2008,,false,^ r . e . m . e . s $,default
banoni-23_blood-1,,banoni,23_blood,ŋatsi,ŋ.a.t.s.i,ŋ a t s i,,Greenhill2008,,false,^ ŋ . a . t . s . i $,default
singhi-23_blood-1,,singhi,23_blood,doja,d.o.j.a,d o j a,,Greenhill2008,,false,^ d . o . j . a $,default
banggi-23_blood-1,,banggi,23_blood,raːh,r.aː.h,r aː h,,Greenhill2008,,false,^ r . aː . h $,default
maloh-24_head-1,,maloh,24_head,ulu,u.l.u,u l u,,Greenhill2008,,false,^ u . l . u $,default
merinamalagasy-24_head-1,,merinamalagasy,24_head,loha,l.o.h.a,l o h a,,Greenhill2008,,false,^ l . o . h . a $,default
thao-24_head-1,,thao,24_head,punuq,p.u.n.u.q,p u n u q,,Greenhill2008,,false,^ p . u . n . u . q $,default
palauan-24_head-1,,palauan,24_head,klidm,k.l.i.d.m,k l i d m,,Greenhill2008,,false,^ k . l . i . d . m $,default
tunjung-24_head-1,,tunjung,24_head,kuhuŋ,k.u.h.u.ŋ,k u h u ŋ,,Greenhill2008,,false,^ k . u . h . u . ŋ $,default
baree-24_head-1,,baree,24_head,woʔo,w.o.ʔ.o,w o ʔ o,,Greenhill2008,,false,^ w . o . ʔ . o $,default
berawanlongterawan-24_head-1,,berawanlongterawan,24_head,uloh,u.l.o.h,u l o h,,Greenhill2008,,false,^ u . l . o . h $,default
hanunoo-24_head-1,,hanunoo,24_head,ulu,u.l.u,u l u,,Greenhill2008,,false,^ u . l . u $,default
wuna-24_head-1,,wuna,24_head,fotu,f.o.t.u,f o t u,,Greenhill2008,,false,^ f . o . t . u $,default
tetum-24_head-1,,tetum,24_head,ulun,u.l.u.n,u l u n,,Greenhill2008,,false,^ u . l . u . n $,default
mailu-24_head-1,,mailu,24_head,uru,u.r.u,u r u,,Greenhill2008,,false,^ u . r . u $,default
mailu-24_head-2,,mailu,24_head,moru,m.o.r.u,m o r u,,Greenhill2008,,false,^ m . o . r . u $,default
tsou-24_head-1,,tsou,24_head,fŋuu,f.ŋ.u.u,f ŋ u u,,Greenhill2008,,false,^ f . ŋ . u . u $,default
nias-24_head-1,,nias,24_head,hõgõ,h.õ.g.õ,h õ g õ,,Greenhill2008,,false,^ h . õ . g . õ $,default
centralamis-24_head-1,,centralamis,24_head,taŋar,t.a.ŋ.a.r,t a ŋ a r,,Greenhill2008,,false,^ t . a . ŋ . a . r $,default
centralamis-24_head-2,,centralamis,24_head,fuŋoh,f.u.ŋ.o.h,f u ŋ o h,,Greenhill2008,,false,^ f . u . ŋ . o . h $,default
chamorro-24_head-1,,chamorro,24_head,ulu,u.l.u,u l u,,Greenhill2008,,false,^ u . l . u $,default
banoni-24_head-1,,banoni,24_head,tope,t.o.p.e,t o p e,,Greenhill2008,,false,^ t . o . p . e $,default
singhi-24_head-1,,singhi,24_head,bak,b.a.k,b a k,,Greenhill2008,,false,^ b . a . k $,default
banggi-24_head-1,,banggi,24_head,ulu,u.l.u,u l u,,Greenhill2008,,false,^ u . l . u $,default
maloh-25_neck-1,,maloh,25_neck,kaloŋ,k.a.l.o.ŋ,k a l o ŋ,,Greenhill2008,,false,^ k . a . l . o . ŋ $,default
merinamalagasy-25_neck-1,,merinamalagasy,25_neck,vozona,v.o.z.o.n.a,v o z o n a,,Greenhill2008,,false,^ v . o . z . o . n . a $,default
thao-25_neck-1,,thao,25_neck,buqtur,b.u.q.t.u.r,b u q t u r,,Greenhill2008,,false,^ b . u . q . t . u . r $,default
palauan-25_neck-1,,palauan,25_neck,cʰikl,cʰ.i.k.l,cʰ i k l,,Greenhill2008,,false,^ cʰ . i . k . l $,default
tunjung-25_neck-1,,tunjung,25_neck,lohoŋ,l.o.h.o.ŋ,l o h o ŋ,,Greenhill2008,,true,^ l . o . h . o . ŋ $,default
baree-25_neck-1,,baree,25_neck,taŋgude,t.a.ŋ.g.u.d.e,t a ŋ g u d e,,Greenhill2008,,false,^ t . a . ŋ . g . u . d . e $,default
iban-25_neck-1,,iban,25_neck,rekoŋ,r.e.k.o.ŋ,r e k o ŋ,,Greenhill2008,,false,^ r . e . k . o . ŋ $,default
berawanlongterawan-25_neck-1,,berawanlongterawan,25_neck,bitoʔ,b.i.t.o.ʔ,b i t o ʔ,,Greenhill2008,,true,^ b . i . t . o . ʔ $,default
moken-25_neck-1,,moken,25_neck,tukʰoː,t.u.kʰ.oː,t u kʰ oː,,Greenhill2008,,false,^ t . u . kʰ . oː $,default
moken-25_neck-2,,moken,25_neck,buloːŋ,b.u.l.oː.ŋ,b u l oː ŋ,,Greenhill2008,,false,^ b . u . l . oː . ŋ $,default
hanunoo-25_neck-1,,hanunoo,25_neck,liʔug,l.i.ʔ.u.g,l i ʔ u g,,Greenhill2008,,false,^ l . i . ʔ . u . g $,default
wuna-25_neck-1,,wuna,25_neck,wugʰu,w.u.gʰ.u,w u gʰ u,,Greenhill2008,,false,^ w . u . gʰ . u $,default
tetum-25_neck-1,,tetum,25_neck,kakorok,k.a.k.o.r.o.k,k a k o r o k,,Greenhill2008,,true,^ k . a . k . o . r . o . k $,default
mailu-25_neck-1,,mailu,25_neck,kusani,k.u.s.a.n.i,k u s a n i,,Greenhill2008,,false,^ k . u . s . a . n . i $,default
tsou-25_neck-1,,tsou,25_neck,sʉ́nʉ,s.ʉ́.n.ʉ,s ʉ n ʉ,,Greenhill2008,,false,^ s . ʉ́ . n . ʉ $,default
nias-25_neck-1,,nias,25_neck,bagi,b.a.g.i,b a g i,,Greenhill2008,,false,^ b . a . g . i $,default
centralamis-25_neck-1,,centralamis,25_neck,liqer,l.i.q.e.r,l i q e r,,Greenhill2008,,false,^ l . i . q . e . r $,default
centralamis-25_neck-2,,centralamis,25_neck,liʕer,l.i.ʕ.e.r,l i ʕ e r,,Greenhill2008,,false,^ l . i . ʕ . e . r $,default
banoni-25_neck-1,,banoni,25_neck,kokoromo,k.o.k.o.r.o.m.o,k o k o r o m o,,Greenhill2008,,false,^ k . o . k . o . r . o . m . o $,default
singhi-25_neck-1,,singhi,25_neck,tuŋoe,t.u.ŋ.o.e,t u ŋ o e,,Greenhill2008,,true,^ t . u . ŋ . o . e $,default
banggi-25_neck-1,,banggi,25_neck,tigoru,t.i.g.o.r.u,t i g o r u,,Greenhill2008,,false,^ t . i . g . o . r . u $,default
maloh-26_hair-1,,maloh,26_hair,buk,b.u.k,b u k,,Greenhill2008,,false,^ b . u . k $,default
merinamalagasy-26_hair-1,,merinamalagasy,26_hair,volo,v.o.l.o,v o l o,,Greenhill2008,,true,^ v . o . l . o $,default
thao-26_hair-1,,thao,26_hair,fukish,f.u.k.i.s.h,f u k i s h,,Greenhill2008,,false,^ f . u . k . i . s . h $,default
palauan-26_hair-1,,palauan,26_hair,cʰui,cʰ.u.i,cʰ u i,,Greenhill2008,,true,^ cʰ . u . i $,default
tunjung-26_hair-1,,tunjung,26_hair,alaw,a.l.a.w,a l a w,,Greenhill2008,,false,^ a . l . a . w $,default
baree-26_hair-1,,baree,26_hair,wujua,w.u.j.u.a,w u j u a,,Greenhill2008,,true,^ w . u . j . u . a $,default
iban-26_hair-1,,iban,26_hair,bok,b.o.k,b o k,,Greenhill2008,,false,^ b . o . k $,default
berawanlongterawan-26_hair-1,,berawanlongterawan,26_hair,puʔ,p.u.ʔ,p u ʔ,,Greenhill2008,,false,^ p . u . ʔ $,default
moken-26_hair-1,,moken,26_hair,buloj,b.u.l.o.j,b u l o j,,Greenhill2008,,false,^ b . u . l . o . j $,default
hanunoo-26_hair-1,,hanunoo,26_hair,buhuk,b.u.h.u.k,b u h u k,,Greenhill2008,,false,^ b . u . h . u . k $,default
wuna-26_hair-1,,wuna,26_hair,vulu#no#fotu,v.u.l.u.#.n.o.#.f.o.t.u,v u l u + n o + f o t u,,Greenhill2008,,false,^ v . u . l . u .# . n . o .# . f . o . t . u $,default
tetum-26_hair-1,,tetum,26_hair,fuːk,f.uː.k,f uː k,,Greenhill2008,,false,^ f . uː . k $,default
mailu-26_hair-1,,mailu,26_hair,limuː,l.i.m.uː,l i m uː,,Greenhill2008,,false,^ l . i . m . uː $,default
tsou-26_hair-1,,tsou,26_hair,fʔʉ́sʉ,f.ʔ.ʉ́.s.ʉ,fˀ ʉ s ʉ,,Greenhill2008,,false,^ f.ʔ . ʉ́ . s . ʉ $,default
nias-26_hair-1,,nias,26_hair,bu,b.u,b u,,Greenhill2008,,false,^ b . u $,default
centralamis-26_hair-1,,centralamis,26_hair,fukes,f.u.k.e.s,f u k e s,,Greenhill2008,,false,^ f . u . k . e . s $,default
chamorro-26_hair-1,,chamorro,26_hair,gapotulu,g.a.p.o.t.u.l.u,g a p o t u l u,,Greenhill2008,,false,^ g . a . p . o . t . u . l . u $,default
chamorro-26_hair-2,,chamorro,26_hair,pulu,p.u.l.u,p u l u,,Greenhill2008,,false,^ p . u . l . u $,default
banoni-26_hair-1,,banoni,26_hair,punu,p.u.n.u,p u n u,,Greenhill2008,,false,^ p . u . n . u $,default
singhi-26_hair-1,,singhi,26_hair,boek,b.o.e.k,b o e k,,Greenhill2008,,false,^ b . o . e . k $,default
banggi-26_hair-1,,banggi,26_hair,obuk,o.b.u.k,o b u k,,Greenhill2008,,false,^ o . b . u . k $,default
maloh-27_nose-1,,maloh,27_nose,iŋar,i.ŋ.a.r,i ŋ a r,,Greenhill2008,,false,^ i . ŋ . a . r $,default
merinamalagasy-27_nose-1,,merinamalagasy,27_nose,orona,o.r.o.n.a,o r o n a,,Greenhill2008,,false,^ o . r . o . n . a $,default
thao-27_nose-1,,thao,27_nose,muzin,m.u.z.i.n,m u z i n,,Greenhill2008,,false,^ m . u . z . i . n $,default
palauan-27_nose-1,,palauan,27_nose,iis,i.i.s,i i s,,Greenhill2008,,false,^ i . i . s $,default
tunjung-27_nose-1,,tunjung,27_nose,uruŋ,u.r.u.ŋ,u r u ŋ,,Greenhill2008,,false,^ u . r . u . ŋ $,default
baree-27_nose-1,,baree,27_nose,eŋo,e.ŋ.o,e ŋ o,,Greenhill2008,,false,^ e . ŋ . o $,default
iban-27_nose-1,,iban,27_nose,idoŋ,i.d.o.ŋ,i d o ŋ,,Greenhill2008,,false,^ i . d . o . ŋ $,default
berawanlongterawan-27_nose-1,,berawanlongterawan,27_nose,cuŋ,c.u.ŋ,c u ŋ,,Greenhill2008,,false,^ c . u . ŋ $,default
moken-27_nose-1,,moken,27_nose,cahuːŋ,c.a.h.uː.ŋ,c a h uː ŋ,,Greenhill2008,,false,^ c . a . h . uː . ŋ $,default
moken-27_nose-2,,moken,27_nose,joŋ,j.o.ŋ,j o ŋ,,Greenhill2008,,true,^ j . o . ŋ $,default
hanunoo-27_nose-1,,hanunoo,27_nose,iruŋ,i.r.u.ŋ,i r u ŋ,,Greenhill2008,,false,^ i . r . u . ŋ $,default
tetum-27_nose-1,,tetum,27_nose,inur,i.n.u.r,i n u r,,Greenhill2008,,false,^ i . n . u . r $,default
mailu-27_nose-1,,mailu,27_nose,durumu,d.u.r.u.m.u,d u r u m u,,Greenhill2008,,false,^ d . u . r . u . m . u $,default
tsou-27_nose-1,,tsou,27_nose,ŋʉcʉ,ŋ.ʉ.c.ʉ,ŋ ʉ c ʉ,,Greenhill2008,,false,^ ŋ . ʉ . c . ʉ $,default
nias-27_nose-1,,nias,27_nose,ixu,i.x.u,i x u,,Greenhill2008,,false,^ i . x . u $,default
centralamis-27_nose-1,,centralamis,27_nose,ŋusuq,ŋ.u.s.u.q,ŋ u s u q,,Greenhill2008,,false,^ ŋ . u . s . u . q $,default
centralamis-27_nose-2,,centralamis,27_nose,ŋosoʕ,ŋ.o.s.o.ʕ,ŋ o s o ʕ,,Greenhill2008,,false,^ ŋ . o . s . o . ʕ $,default
banoni-27_nose-1,,banoni,27_nose,vivitsi,v.i.v.i.t.s.i,v i v i t s i,,Greenhill2008,,false,^ v . i . v . i . t . s . i $,default
banoni-27_nose-2,,banoni,27_nose,visu,v.i.s.u,v i s u,,Greenhill2008,,false,^ v . i . s . u $,default
singhi-27_nose-1,,singhi,27_nose,nuŋ,n.u.ŋ,n u ŋ,,Greenhill2008,,true,^ n . u . ŋ $,default
banggi-27_nose-1,,banggi,27_nose,iduŋ,i.d.u.ŋ,i d u ŋ,,Greenhill2008,,false,^ i . d . u . ŋ $,default
maloh-28_tobreathe-1,,maloh,28_tobreathe,batak#nʲawa,b.a.t.a.k.#.nʲ.a.w.a,b a t a k + nʲ a w a,,Greenhill2008,,false,^ b . a . t . a . k .# . nʲ . a . w . a $,default
merinamalagasy-28_tobreathe-1,,merinamalagasy,28_tobreathe,mifoka,m.i.f.o.k.a,m i f o k a,,Greenhill2008,,false,^ m . i . f . o . k . a $,default
thao-28_tobreathe-1,,thao,28_tobreathe,shminaw,s.h.m.i.n.a.w,s h m i n a w,,Greenhill2008,,false,^ s . h . m . i . n . a . w $,default
palauan-28_tobreathe-1,,palauan,28_tobreathe,outelil,o.u.t.e.l.i.l,o u t e l i l,,Greenhill2008,,false,^ o . u . t . e . l . i . l $,default
tunjung-28_tobreathe-1,,tunjung,28_tobreathe,ŋasaŋ,ŋ.a.s.a.ŋ,ŋ a s a ŋ,,Greenhill2008,,false,^ ŋ . a . s . a . ŋ $,default
baree-28_tobreathe-1,,baree,28_tobreathe,wolo,w.o.l.o,w o l o,,Greenhill2008,,false,^ w . o . l . o $,default
iban-28_tobreathe-1,,iban,28_tobreathe,benʲawa,b.e.nʲ.a.w.a,b e nʲ a w a,,Greenhill2008,,false,^ b . e . nʲ . a . w . a $,default
iban-28_tobreathe-2,,iban,28_tobreathe,njintak#seput,n.j.i.n.t.a.k.#.s.e.p.u.t,n j i n t a k + s e p u t,,Greenhill2008,,false,^ n . j . i . n . t . a . k .# . s . e . p . u . t $,default
iban-28_tobreathe-3,,iban,28_tobreathe,enseput,e.n.s.e.p.u.t,e n s e p u t,,Greenhill2008,,false,^ e . n . s . e . p . u . t $,default
berawanlongterawan-28_tobreathe-1,,berawanlongterawan,28_tobreathe,ŋətəcin,ŋ.ə.t.ə.c.i.n,ŋ ə t ə c i n,,Greenhill2008,,true,^ ŋ . ə . t . ə . c . i . n $,default
moken-28_tobreathe-1,,moken,28_tobreathe,pahoːt,p.a.h.oː.t,p a h oː t,,Greenhill2008,,false,^ p . a . h . oː . t $,default
hanunoo-28_tobreathe-1,,hanunoo,28_tobreathe,arup,a.r.u.p,a r u p,,Greenhill2008,,false,^ a . r . u . p $,default
wuna-28_tobreathe-1,,wuna,28_tobreathe,nofenei,n.o.f.e.n.e.i,n o f e n e i,,Greenhill2008,,false,^ n . o . f . e . n . e . i $,default
mailu-28_tobreathe-1,,mailu,28_tobreathe,mau#ːuriuri,m.a.u.#ː.u.r.i.u.r.i,m a u + u r i u r i,,Greenhill2008,,false,^ m . a . u .#ː . u . r . i . u . r . i $,default
tsou-28_tobreathe-1,,tsou,28_tobreathe,eunsou,e.u.n.s.o.u,e u n s o u,,Greenhill2008,,false,^ e . u . n . s . o . u $,default
nias-28_tobreathe-1,,nias,28_tobreathe,mohanuhanu,m.o.h.a.n.u.h.a.n.u,m o h a n u h a n u,,Greenhill2008,,false,^ m . o . h . a . n . u . h . a . n . u $,default
centralamis-28_tobreathe-1,,centralamis,28_tobreathe,saslaʕan,s.a.s.l.a.ʕ.a.n,s a s l a ʕ a n,,Greenhill2008,,false,^ s . a . s . l . a . ʕ . a . n $,default
chamorro-28_tobreathe-1,,chamorro,28_tobreathe,hagoŋ,h.a.g.o.ŋ,h a g o ŋ,,Greenhill2008,,false,^ h . a . g . o . ŋ $,default
banoni-28_tobreathe-1,,banoni,28_tobreathe,vasa,v.a.s.a,v a s a,,Greenhill2008,,false,^ v . a . s . a $,default
singhi-28_tobreathe-1,,singhi,28_tobreathe,masuŋ,m.a.s.u.ŋ,m a s u ŋ,,Greenhill2008,,false,^ m . a . s . u . ŋ $,default
banggi-28_tobreathe-1,,banggi,28_tobreathe,intaŋ,i.n.t.a.ŋ,i n t a ŋ,,Greenhill2008,,false,^ i . n . t . a . ŋ $,default
maloh-29_tosniffsmell-1,,maloh,29_tosniffsmell,mambu,m.a.m.b.u,m a m b u,,Greenhill2008,,false,^ m . a . m . b . u $,default
merinamalagasy-29_tosniffsmell-1,,merinamalagasy,29_tosniffsmell,mitroka,m.i.t.r.o.k.a,m i t r o k a,,Greenhill2008,,false,^ m . i . t . r . o . k . a $,default
thao-29_tosniffsmell-1,,thao,29_tosniffsmell,shmazik,s.h.m.a.z.i.k,s h m a z i k,,Greenhill2008,,false,^ s . h . m . a . z . i . k $,default
palauan-29_tosniffsmell-1,,palauan,29_tosniffsmell,meluŋl,m.e.l.u.ŋ.l,m e l u ŋ l,,Greenhill2008,,false,^ m . e . l . u . ŋ . l $,default
tunjung-29_tosniffsmell-1,,tunjung,29_tosniffsmell,karak,k.a.r.a.k,k a r a k,,Greenhill2008,,false,^ k . a . r . a . k $,default
baree-29_tosniffsmell-1,,baree,29_tosniffsmell,meeŋa,m.e.e.ŋ.a,m e e ŋ a,,Greenhill2008,,false,^ m . e . e . ŋ . a $,default
iban-29_tosniffsmell-1,,iban,29_tosniffsmell,sium,s.i.u.m,s i u m,,Greenhill2008,,false,^ s . i . u . m $,default
berawanlongterawan-29_tosniffsmell-1,,berawanlongterawan,29_tosniffsmell,marəʔ,m.a.r.ə.ʔ,m a r ə ʔ,,Greenhill2008,,false,^ m . a . r . ə . ʔ $,default
hanunoo-29_tosniffsmell-1,,hanunoo,29_tosniffsmell,sumiŋhut,s.u.m.i.ŋ.h.u.t,s u m i ŋ h u t,,Greenhill2008,,false,^ s . u . m . i . ŋ . h . u . t $,default
wuna-29_tosniffsmell-1,,wuna,29_tosniffsmell,nofowono,n.o.f.o.w.o.n.o,n o f o w o n o,,Greenhill2008,,false,^ n . o . f . o . w . o . n . o $,default
tetum-29_tosniffsmell-1,,tetum,29_tosniffsmell,horan,h.o.r.a.n,h o r a n,,Greenhill2008,,false,^ h . o . r . a . n $,default
mailu-29_tosniffsmell-1,,mailu,29_tosniffsmell,naninani,n.a.n.i.n.a.n.i,n a n i n a n i,,Greenhill2008,,false,^ n . a . n . i . n . a . n . i $,default
tsou-29_tosniffsmell-1,,tsou,29_tosniffsmell,eéluʉ,e.é.l.u.ʉ,e ʔ e l u ʉ,,Greenhill2008,,false,^ e . é . l . u . ʉ $,default
nias-29_tosniffsmell-1,,nias,29_tosniffsmell,ago,a.g.o,a g o,,Greenhill2008,,false,^ a . g . o $,default
centralamis-29_tosniffsmell-1,,centralamis,29_tosniffsmell,sanek,s.a.n.e.k,s a n e k,,Greenhill2008,,false,^ s . a . n . e . k $,default
centralamis-29_tosniffsmell-2,,centralamis,29_tosniffsmell,hanek,h.a.n.e.k,h a n e k,,Greenhill2008,,false,^ h . a . n . e . k $,default
banoni-29_tosniffsmell-1,,banoni,29_tosniffsmell,gʰau,gʰ.a.u,gʰ a u,,Greenhill2008,,false,^ gʰ . a . u $,default
singhi-29_tosniffsmell-1,,singhi,29_tosniffsmell,koduk,k.o.d.u.k,k o d u k,,Greenhill2008,,false,^ k . o . d . u . k $,default
banggi-29_tosniffsmell-1,,banggi,29_tosniffsmell,eŋgadak,e.ŋ.g.a.d.a.k,e ŋ g a d a k,,Greenhill2008,,false,^ e . ŋ . g . a . d . a . k $,default
maloh-30_mouth-1,,maloh,30_mouth,babaʔ,b.a.b.a.ʔ,b a b a ʔ,,Greenhill2008,,false,^ b . a . b . a . ʔ $,default
merinamalagasy-30_mouth-1,,merinamalagasy,30_mouth,vava,v.a.v.a,v a v a,,Greenhill2008,,false,^ v . a . v . a $,default
thao-30_mouth-1,,thao,30_mouth,ruzic,r.u.z.i.c,r u z i c,,Greenhill2008,,false,^ r . u . z . i . c $,default
palauan-30_mouth-1,,palauan,30_mouth,ŋor,ŋ.o.r,ŋ o r,,Greenhill2008,,false,^ ŋ . o . r $,default
tunjung-30_mouth-1,,tunjung,30_mouth,oncoŋ,o.n.c.o.ŋ,o n c o ŋ,,Greenhill2008,,false,^ o . n . c . o . ŋ $,default
baree-30_mouth-1,,baree,30_mouth,ŋuju,ŋ.u.j.u,ŋ u j u,,Greenhill2008,,false,^ ŋ . u . j . u $,default
iban-30_mouth-1,,iban,30_mouth,mulut,m.u.l.u.t,m u l u t,,Greenhill2008,,false,^ m . u . l . u . t $,default
iban-30_mouth-2,,iban,30_mouth,nʲawa,nʲ.a.w.a,nʲ a w a,,Greenhill2008,,false,^ nʲ . a . w . a $,default
berawanlongterawan-30_mouth-1,,berawanlongterawan,30_mouth,munoŋ,m.u.n.o.ŋ,m u n o ŋ,,Greenhill2008,,false,^ m . u . n . o . ŋ $,default
moken-30_mouth-1,,moken,30_mouth,ʔokaːŋ,ʔ.o.k.aː.ŋ,ʔ o k aː ŋ,,Greenhill2008,,false,^ ʔ . o . k . aː . ŋ $,default
hanunoo-30_mouth-1,,hanunoo,30_mouth,bibig,b.i.b.i.g,b i b i g,,Greenhill2008,,false,^ b . i . b . i . g $,default
hanunoo-30_mouth-2,,hanunoo,30_mouth,sulaŋ,s.u.l.a.ŋ,s u l a ŋ,,Greenhill2008,,false,^ s . u . l . a . ŋ $,default
wuna-30_mouth-1,,wuna,30_mouth,woba,w.o.b.a,w o b a,,Greenhill2008,,false,^ w . o . b . a $,default
tetum-30_mouth-1,,tetum,30_mouth,ibun,i.b.u.n,i b u n,,Greenhill2008,,false,^ i . b . u . n $,default
tetum-30_mouth-2,,tetum,30_mouth,nunun,n.u.n.u.n,n u n u n,,Greenhill2008,,false,^ n . u . n . u . n $,default
mailu-30_mouth-1,,mailu,30_mouth,noga,n.o.g.a,n o g a,,Greenhill2008,,false,^ n . o . g . a $,default
tsou-30_mouth-1,,tsou,30_mouth,ŋaeo,ŋ.a.e.o,ŋ a e o,,Greenhill2008,,false,^ ŋ . a . e . o $,default
nias-30_mouth-1,,nias,30_mouth,bawa,b.a.w.a,b a w a,,Greenhill2008,,false,^ b . a . w . a $,default
centralamis-30_mouth-1,,centralamis,30_mouth,ŋujus,ŋ.u.j.u.s,ŋ u j u s,,Greenhill2008,,false,^ ŋ . u . j . u . s $,default
centralamis-30_mouth-2,,centralamis,30_mouth,ŋojos,ŋ.o.j.o.s,ŋ o j o s,,Greenhill2008,,false,^ ŋ . o . j . o . s $,default
chamorro-30_mouth-1,,chamorro,30_mouth,pacʰot,p.a.cʰ.o.t,p a cʰ o t,,Greenhill2008,,false,^ p . a . cʰ . o . t $,default
banoni-30_mouth-1,,banoni,30_mouth,maŋo,m.a.ŋ.o,m a ŋ o,,Greenhill2008,,false,^ m . a . ŋ . o $,default
singhi-30_mouth-1,,singhi,30_mouth,boba,b.o.b.a,b o b a,,Greenhill2008,,false,^ b . o . b . a $,default
banggi-30_mouth-1,,banggi,30_mouth,bobok,b.o.b.o.k,b o b o k,,Greenhill2008,,false,^ b . o . b . o . k $,default
maloh-31_tooth-1,,maloh,31_tooth,isi,i.s.i,i s i,,Greenhill2008,,false,^ i . s . i $,default
merinamalagasy-31_tooth-1,,merinamalagasy,31_tooth,nifj,n.i.f.j,n i f j,,Greenhill2008,,false,^ n . i . f . j $,default
thao-31_tooth-1,,thao,31_tooth,nipin,n.i.p.i.n,n i p i n,,Greenhill2008,,false,^ n . i . p . i . n $,default
palauan-31_tooth-1,,palauan,31_tooth,uiŋel,u.i.ŋ.e.l,u i ŋ e l,,Greenhill2008,,false,^ u . i . ŋ . e . l $,default
tunjung-31_tooth-1,,tunjung,31_tooth,kəsiŋ,k.ə.s.i.ŋ,k ə s i ŋ,,Greenhill2008,,false,^ k . ə . s . i . ŋ $,default
baree-31_tooth-1,,baree,31_tooth,ŋisi,ŋ.i.s.i,ŋ i s i,,Greenhill2008,,false,^ ŋ . i . s . i $,default
iban-31_tooth-1,,iban,31_tooth,ŋeliʔ,ŋ.e.l.i.ʔ,ŋ e l i ʔ,,Greenhill2008,,false,^ ŋ . e . l . i . ʔ $,default
berawanlongterawan-31_tooth-1,,berawanlongterawan,31_tooth,jipən,j.i.p.ə.n,j i p ə n,,Greenhill2008,,false,^ j . i . p . ə . n $,default
moken-31_tooth-1,,moken,31_tooth,lepan,l.e.p.a.n,l e p a n,,Greenhill2008,,false,^ l . e . p . a . n $,default
hanunoo-31_tooth-1,,hanunoo,31_tooth,ŋipun,ŋ.i.p.u.n,ŋ i p u n,,Greenhill2008,,false,^ ŋ . i . p . u . n $,default
wuna-31_tooth-1,,wuna,31_tooth,waŋka,w.a.ŋ.k.a,w a ŋ k a,,Greenhill2008,,false,^ w . a . ŋ . k . a $,default
tetum-31_tooth-1,,tetum,31_tooth,nean,n.e.a.n,n e a n,,Greenhill2008,,true,^ n . e . a . n $,default
mailu-31_tooth-1,,mailu,31_tooth,gagina,g.a.g.i.n.a,g a g i n a,,Greenhill2008,,false,^ g . a . g . i . n . a $,default
mailu-31_tooth-2,,mailu,31_tooth,maː,m.aː,m aː,,Greenhill2008,,false,^ m . aː $,default
tsou-31_tooth-1,,tsou,31_tooth,hisi,h.i.s.i,h i s i,,Greenhill2008,,false,^ h . i . s . i $,default
nias-31_tooth-1,,nias,31_tooth,ifõ,i.f.õ,i f õ,,Greenhill2008,,false,^ i . f . õ $,default
centralamis-31_tooth-1,,centralamis,31_tooth,walis,w.a.l.i.s,w a l i s,,Greenhill2008,,false,^ w . a . l . i . s $,default
chamorro-31_tooth-1,,chamorro,31_tooth,nifen,n.i.f.e.n,n i f e n,,Greenhill2008,,false,^ n . i . f . e . n $,default
banoni-31_tooth-1,,banoni,31_tooth,nuki,n.u.k.i,n u k i,,Greenhill2008,,false,^ n . u . k . i $,default
singhi-31_tooth-1,,singhi,31_tooth,jupen,j.u.p.e.n,j u p e n,,Greenhill2008,,false,^ j . u . p . e . n $,default
banggi-31_tooth-1,,banggi,31_tooth,kuhud,k.u.h.u.d,k u h u d,,Greenhill2008,,false,^ k . u . h . u . d $,default
maloh-32_tongue-1,,maloh,32_tongue,lilaʔ,l.i.l.a.ʔ,l i l a ʔ,,Greenhill2008,,false,^ l . i . l . a . ʔ $,default
merinamalagasy-32_tongue-1,,merinamalagasy,32_tongue,léla,l.é.l.a,l ʔ e l a,,Greenhill2008,,false,^ l . é . l . a $,default
thao-32_tongue-1,,thao,32_tongue,zama,z.a.m.a,z a m a,,Greenhill2008,,false,^ z . a . m . a $,default
palauan-32_tongue-1,,palauan,32_tongue,cʰur,cʰ.u.r,cʰ u r,,Greenhill2008,,false,^ cʰ . u . r $,default
