ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Pipil-25_dog-1-1,Pipil-25_dog-1,pelu,25_dog-8,false,expert,,,,
Pipil-26_louse-1-1,Pipil-26_louse-1,atin,26_louse-2,false,expert,,,,
Pipil-26_louse-2-1,Pipil-26_louse-2,atimet,26_louse-2,false,expert,,,,
Pipil-27_snake-1-1,Pipil-27_snake-1,kwa-t,27_snake-1,false,expert,,,,
Pipil-28_tree-1-1,Pipil-28_tree-1,kwawi-t,28_tree-6,false,expert,,,,
Pipil-29_bark-1-1,Pipil-29_bark-1,yuwayo,29_bark-6,false,expert,,,,
Pipil-29_bark-2-1,Pipil-29_bark-2,iyewayu,29_bark-6,false,expert,,,,
Pipil-30_leaf-1-1,Pipil-30_leaf-1,iswa-t,30_leaf-3,false,expert,,,,
Pipil-31_root-1-1,Pipil-31_root-1,i-nengwaho,31_root-2,false,expert,,,,
Pipil-32_seed-1-1,Pipil-32_seed-1,ayuhwač,32_seed-4,false,expert,,,,
Pipil-32_seed-2-1,Pipil-32_seed-2,ayu,32_seed-4,false,expert,,,,
Pipil-33_blood-1-1,Pipil-33_blood-1,eh-ti,33_blood-8,false,expert,,,,
Pipil-34_meat-1-1,Pipil-34_meat-1,naka-t,34_meat-5,false,expert,,,,
Pipil-35_skin-1-1,Pipil-35_skin-1,kwetas-ti,35_skin-7,false,expert,,,,
Pipil-36_bone-1-1,Pipil-36_bone-1,umi-t,36_bone-1,false,expert,,,,
Pipil-37_greasefat-1-1,Pipil-37_greasefat-1,šepo,,false,expert,,,,
Pipil-38_egg-1-1,Pipil-38_egg-1,tesis,38_egg-5,false,expert,,,,
Pipil-39_horn-1-1,Pipil-39_horn-1,kwakwau,39_horn-2,false,expert,,,,
Pipil-39_horn-2-1,Pipil-39_horn-2,kwakacho,39_horn-2,false,expert,,,,
Pipil-40_tail-1-1,Pipil-40_tail-1,kwita-pi-l,40_tail-2,false,expert,,,,
Pipil-41_feather-1-1,Pipil-41_feather-1,i-uhmi-yu,41_feather-12,false,expert,,,,
Pipil-42_hair-1-1,Pipil-42_hair-1,iyuhmiu,42_hair-10,false,expert,,,,
Pipil-42_hair-2-1,Pipil-42_hair-2,ȼun,42_hair-7,false,expert,,,,
Pipil-43_head-1-1,Pipil-43_head-1,cun-te-kun,43_head-7,false,expert,,,,
Pipil-43_head-2-1,Pipil-43_head-2,kwa-,43_head-17,false,expert,,,,
Pipil-44_ear-1-1,Pipil-44_ear-1,nakas,44_ear-1,false,expert,,,,
Pipil-45_eye-1-1,Pipil-45_eye-1,iš,45_eye-1,false,expert,,,,
Pipil-46_nose-1-1,Pipil-46_nose-1,yaka-,46_nose-2,false,expert,,,,
Pipil-47_mouth-1-1,Pipil-47_mouth-1,ten,47_mouth-4,false,expert,,,,
Pipil-47_mouth-2-1,Pipil-47_mouth-2,-teen,47_mouth-4,false,expert,,,,
Pipil-48_tooth-1-1,Pipil-48_tooth-1,-tan,48_tooth-1,false,expert,,,,
Pipil-49_tongue-1-1,Pipil-49_tongue-1,nepi-l,49_tongue-2,false,expert,,,,
Pipil-50_clawnail-1-1,Pipil-50_clawnail-1,isti-t,50_clawnail-5,false,expert,,,,
Pipil-51_foot-1-1,Pipil-51_foot-1,ikši,51_foot-8,false,expert,,,,
Pipil-52_knee-1-1,Pipil-52_knee-1,tankwak,52_knee-3,false,expert,,,,
Pipil-53_hand-1-1,Pipil-53_hand-1,may,53_hand-1,false,expert,,,,
Pipil-53_hand-2-1,Pipil-53_hand-2,-mey,53_hand-1,false,expert,,,,
Pipil-54_arm-1-1,Pipil-54_arm-1,mahku-l,54_arm-2,false,expert,,,,
Pipil-54_arm-2-1,Pipil-54_arm-2,mayi-,,false,expert,,,,
Pipil-54_arm-3-1,Pipil-54_arm-3,mah-,,false,expert,,,,
Pipil-55_rope-1-1,Pipil-55_rope-1,meka-t,55_rope-7,false,expert,,,,
Pipil-56_belly-1-1,Pipil-56_belly-1,-ihti,56_belly-7,false,expert,,,,
Pipil-57_navelbellybutton-1-1,Pipil-57_navelbellybutton-1,-štut,57_navelbellybutton-2,false,expert,,,,
Pipil-57_navelbellybutton-2-1,Pipil-57_navelbellybutton-2,išit,57_navelbellybutton-2,false,expert,,,,
Pipil-57_navelbellybutton-3-1,Pipil-57_navelbellybutton-3,-šik,57_navelbellybutton-2,false,expert,,,,
Pipil-58_neck-1-1,Pipil-58_neck-1,kesckcuyu,58_neck-6,false,expert,,,,
Pipil-58_neck-2-1,Pipil-58_neck-2,keckuyu,58_neck-6,false,expert,,,,
Pipil-59_breast-1-1,Pipil-59_breast-1,čičihwa-l,59_breast-2,false,expert,,,,
Pipil-60_heart-1-1,Pipil-60_heart-1,yul,60_heart-4,false,expert,,,,
Pipil-60_heart-2-1,Pipil-60_heart-2,yulo,60_heart-4,false,expert,,,,
Pipil-61_liver-1-1,Pipil-61_liver-1,eltapač,61_liver-3,false,expert,,,,
Pipil-62_drink-1-1,Pipil-62_drink-1,kit,62_drink-5,false,expert,,,,
Pipil-63_eat-1-1,Pipil-63_eat-1,kwa,63_eat-2,false,expert,,,,
Pipil-64_bite-1-1,Pipil-64_bite-1,tankwa,64_bite-2,false,expert,,,,
Pipil-65_vomit-1-1,Pipil-65_vomit-1,mcuta,65_vomit-4,false,expert,,,,
Pipil-66_see-1-1,Pipil-66_see-1,ita,66_see-2,false,expert,,,,
Pipil-67_hear-1-1,Pipil-67_hear-1,gak,67_hear-3,false,expert,,,,
Pipil-68_know-1-1,Pipil-68_know-1,mati,68_know-3,false,expert,,,,
Pipil-69_sleep-1-1,Pipil-69_sleep-1,kuči,69_sleep-3,false,expert,,,,
Pipil-70_die-1-1,Pipil-70_die-1,miki,70_die-2,false,expert,,,,
Pipil-71_kill-1-1,Pipil-71_kill-1,miktia,71_kill-3,false,expert,,,,
Pipil-72_fly-1-1,Pipil-72_fly-1,patani,72_fly-5,false,expert,,,,
Pipil-73_walk-1-1,Pipil-73_walk-1,nehnemi,73_walk-1,false,expert,,,,
Pipil-74_come-1-1,Pipil-74_come-1,wic,74_come-18,false,expert,,,,
Pipil-74_come-2-1,Pipil-74_come-2,waalaah-,74_come-19,false,expert,,,,
Pipil-74_come-3-1,Pipil-74_come-3,wiiȼ,74_come-18,false,expert,,,,
Pipil-75_lie-1-1,Pipil-75_lie-1,teka,75_lie-4,false,expert,,,,
Pipil-75_lie-2-1,Pipil-75_lie-2,teeka,75_lie-4,false,expert,,,,
Pipil-76_sitsitdown-1-1,Pipil-76_sitsitdown-1,talia,76_sitsitdown-4,false,expert,,,,
Pipil-77_standup-1-1,Pipil-77_standup-1,ihkatuk,77_standup-3,false,expert,,,,
Pipil-78_throw-1-1,Pipil-78_throw-1,wetctuk,78_throw-9,false,expert,,,,
Pipil-78_throw-2-1,Pipil-78_throw-2,-muuta,78_throw-20,false,expert,,,,
Pipil-79_give-1-1,Pipil-79_give-1,ma,,false,expert,,,,
Pipil-79_give-2-1,Pipil-79_give-2,maka,79_give-3,false,expert,,,,
Pipil-80_say-1-1,Pipil-80_say-1,inas,80_say-18,false,expert,,,,
Pipil-81_sing-1-1,Pipil-81_sing-1,takwika,81_sing-6,false,expert,,,,
Pipil-82_sun-1-1,Pipil-82_sun-1,tuna-l,82_sun-2,false,expert,,,,
Pipil-83_moon-1-1,Pipil-83_moon-1,mec-ti,83_moon-1,false,expert,,,,
Pipil-84_star-1-1,Pipil-84_star-1,sita-l,84_star-3,false,expert,,,,
Pipil-85_sky-1-1,Pipil-85_sky-1,ilwakak,85_sky-4,false,expert,,,,
Pipil-86_water-1-1,Pipil-86_water-1,a-t,86_water-1,false,expert,,,,
Pipil-87_wind-1-1,Pipil-87_wind-1,ahaka-t,87_wind-1,false,expert,,,,
Pipil-88_rain-1-1,Pipil-88_rain-1,wetci-a-t,88_rain-12,false,expert,,,,
Pipil-90_stonerock-1-1,Pipil-90_stonerock-1,te-t,90_stonerock-1,false,expert,,,,
Pipil-91_sand-1-1,Pipil-91_sand-1,aša-l,91_sand-5,false,expert,,,,
Pipil-92_earth-1-1,Pipil-92_earth-1,ta-l,92_earth-5,false,expert,,,,
Pipil-93_salt-1-1,Pipil-93_salt-1,ista-tl,93_salt-2,false,expert,,,,
Pipil-94_cloud-1-1,Pipil-94_cloud-1,mis-til,94_cloud-5,false,expert,,,,
Pipil-95_smoke-1-1,Pipil-95_smoke-1,puk-ti,95_smoke-3,false,expert,,,,
Pipil-96_fire-1-1,Pipil-96_fire-1,ti-t,96_fire-4,false,expert,,,,
Pipil-97_ash-1-1,Pipil-97_ash-1,neč,97_ash-4,false,expert,,,,
Pipil-97_ash-2-1,Pipil-97_ash-2,nesč-ta,97_ash-4,false,expert,,,,
Pipil-97_ash-3-1,Pipil-97_ash-3,nešti,97_ash-4,false,expert,,,,
Pipil-98_burn-1-1,Pipil-98_burn-1,tati,98_burn-5,false,expert,,,,
Pipil-98_burn-2-1,Pipil-98_burn-2,tatia,98_burn-5,false,expert,,,,
Pipil-99_pathroad-1-1,Pipil-99_pathroad-1,uh-ti,99_pathroad-1,false,expert,,,,
Pipil-100_mountain-1-1,Pipil-100_mountain-1,tepe-t,100_mountain-3,false,expert,,,,
Pipil-101_red-1-1,Pipil-101_red-1,čiltik,101_red-5,false,expert,,,,
Pipil-102_green-1-1,Pipil-102_green-1,šušuwik,102_green-5,false,expert,,,,
Pipil-103_yellow-1-1,Pipil-103_yellow-1,tultik,103_yellow-14,false,expert,,,,
Pipil-104_white-1-1,Pipil-104_white-1,istak,104_white-1,false,expert,,,,
Pipil-105_black-1-1,Pipil-105_black-1,pušawak,105_black-12,false,expert,,,,
Pipil-106_night-1-1,Pipil-106_night-1,tik-yuvuali,106_night-2,false,expert,,,,
Pipil-106_night-2-1,Pipil-106_night-2,u-yuvali,106_night-2,false,expert,,,,
Pipil-107_name-1-1,Pipil-107_name-1,tuke-y,107_name-3,false,expert,,,,
Pipil-108_year-1-1,Pipil-108_year-1,šiwi-t,108_year-6,false,expert,,,,
Pipil-110_three-1-1,Pipil-110_three-1,ye:y,110_three-1,false,expert,,,,
Pipil-111_four-1-1,Pipil-111_four-1,na:wi,111_four-7,false,expert,,,,
Pipil-112_five-1-1,Pipil-112_five-1,makwil,112_five-4,false,expert,,,,
Pipil-113_six-1-1,Pipil-113_six-1,čikwasi:n,113_six-4,false,expert,,,,
Pipil-114_i-1-1,Pipil-114_i-1,nɑhɑ,114_i-1,false,expert,,,,
Pipil-115_yousing-1-1,Pipil-115_yousing-1,tɑhɑ,115_yousing-4,false,expert,,,,
Pipil-116_we-1-1,Pipil-116_we-1,tehemet,116_we-6,false,expert,,,,
Pipil-117_what-1-1,Pipil-117_what-1,tɑj,117_what-6,false,expert,,,,
Pipil-117_what-2-1,Pipil-117_what-2,tɑ̄,117_what-6,false,expert,,,,
Pipil-118_who-1-1,Pipil-118_who-1,kɑh,118_who-1,false,expert,,,,
Pipil-118_who-2-1,Pipil-118_who-2,kɑ̄,118_who-1,false,expert,,,,
Pipil-119_this-1-1,Pipil-119_this-1,ini,119_this-6,false,expert,,,,
Pipil-120_that-1-1,Pipil-120_that-1,uni,120_that-12,false,expert,,,,
Pipil-121_all-1-1,Pipil-121_all-1,mutʃi,121_all-11,false,expert,,,,
SoutheasternTepehuan-1_nonot-1-1,SoutheasternTepehuan-1_nonot-1,cham,1_nonot-8,false,expert,,,,
SoutheasternTepehuan-2_many-1-1,SoutheasternTepehuan-2_many-1,mui',2_many-7,false,expert,,,,
SoutheasternTepehuan-3_one-1-1,SoutheasternTepehuan-3_one-1,ma'n,3_one-7,false,expert,,,,
SoutheasternTepehuan-4_two-1-1,SoutheasternTepehuan-4_two-1,jumai,4_two-5,false,expert,,,,
SoutheasternTepehuan-5_big-1-1,SoutheasternTepehuan-5_big-1,gë',5_big-5,false,expert,,,,
SoutheasternTepehuan-6_old-1-1,SoutheasternTepehuan-6_old-1,jagɨt',6_old-20,false,expert,,,,
SoutheasternTepehuan-7_small-1-1,SoutheasternTepehuan-7_small-1,ɨlhi'ch,7_small-16,false,expert,,,,
SoutheasternTepehuan-8_short-1-1,SoutheasternTepehuan-8_short-1,dumaalh,8_short-11,false,expert,,,,
SoutheasternTepehuan-9_long-1-1,SoutheasternTepehuan-9_long-1,tëb,9_long-5,false,expert,,,,
SoutheasternTepehuan-10_new-1-1,SoutheasternTepehuan-10_new-1,xibkam,10_new-14,false,expert,,,,
SoutheasternTepehuan-11_good-1-1,SoutheasternTepehuan-11_good-1,Jir jix kɨɨ,11_good-19,false,expert,,,,
SoutheasternTepehuan-12_round-1-1,SoutheasternTepehuan-12_round-1,xikoolhik,12_round-18,false,expert,,,,
SoutheasternTepehuan-13_heavy-1-1,SoutheasternTepehuan-13_heavy-1,bɨt,13_heavy-2,false,expert,,,,
SoutheasternTepehuan-14_dry-1-1,SoutheasternTepehuan-14_dry-1,gak,14_dry-2,false,expert,,,,
SoutheasternTepehuan-15_sharpblade-1-1,SoutheasternTepehuan-15_sharpblade-1,mu'uk,15_sharpblade-2,false,expert,,,,
SoutheasternTepehuan-16_dirty-1-1,SoutheasternTepehuan-16_dirty-1,ikora',16_dirty-20,false,expert,,,,
SoutheasternTepehuan-17_full-1-1,SoutheasternTepehuan-17_full-1,su'ngɨm,17_full-18,false,expert,,,,
SoutheasternTepehuan-18_cold-1-1,SoutheasternTepehuan-18_cold-1,xɨp,18_cold-2,false,expert,,,,
SoutheasternTepehuan-19_hot-1-1,SoutheasternTepehuan-19_hot-1,choiñ,19_hot-3,false,expert,,,,
SoutheasternTepehuan-20_woman-1-1,SoutheasternTepehuan-20_woman-1,u'bii,20_woman-5,false,expert,,,,
SoutheasternTepehuan-21_man-1-1,SoutheasternTepehuan-21_man-1,chio'ñ,21_man-5,false,expert,,,,
SoutheasternTepehuan-22_person-1-1,SoutheasternTepehuan-22_person-1,ja'tkam,22_person-3,false,expert,,,,
SoutheasternTepehuan-23_fish-1-1,SoutheasternTepehuan-23_fish-1,batop,23_fish-3,false,expert,,,,
SoutheasternTepehuan-24_bird-1-1,SoutheasternTepehuan-24_bird-1,u'i',24_bird-5,false,expert,,,,
SoutheasternTepehuan-25_dog-1-1,SoutheasternTepehuan-25_dog-1,gagoox,25_dog-5,false,expert,,,,
SoutheasternTepehuan-26_louse-1-1,SoutheasternTepehuan-26_louse-1,a'at,26_louse-2,false,expert,,,,
SoutheasternTepehuan-27_snake-1-1,SoutheasternTepehuan-27_snake-1,ko',27_snake-1,false,expert,,,,
SoutheasternTepehuan-28_tree-1-1,SoutheasternTepehuan-28_tree-1,tua,28_tree-5,false,expert,,,,
SoutheasternTepehuan-29_bark-1-1,SoutheasternTepehuan-29_bark-1,kom,29_bark-11,false,expert,,,,
SoutheasternTepehuan-30_leaf-1-1,SoutheasternTepehuan-30_leaf-1,ja',30_leaf-3,false,expert,,,,
SoutheasternTepehuan-31_root-1-1,SoutheasternTepehuan-31_root-1,tak,31_root-4,false,expert,,,,
SoutheasternTepehuan-32_seed-1-1,SoutheasternTepehuan-32_seed-1,kaichuk,32_seed-3,false,expert,,,,
SoutheasternTepehuan-33_blood-1-1,SoutheasternTepehuan-33_blood-1,ɨ'ɨr,33_blood-4,false,expert,,,,
SoutheasternTepehuan-34_meat-1-1,SoutheasternTepehuan-34_meat-1,bakas,,false,expert,,,,
SoutheasternTepehuan-35_skin-1-1,SoutheasternTepehuan-35_skin-1,Jo',35_skin-13,false,expert,,,,
SoutheasternTepehuan-36_bone-1-1,SoutheasternTepehuan-36_bone-1,a'oo,36_bone-1,false,expert,,,,
SoutheasternTepehuan-37_greasefat-1-1,SoutheasternTepehuan-37_greasefat-1,gio'da',37_greasefat-2,false,expert,,,,
SoutheasternTepehuan-38_egg-1-1,SoutheasternTepehuan-38_egg-1,nanoo,38_egg-1,false,expert,,,,
SoutheasternTepehuan-39_horn-1-1,SoutheasternTepehuan-39_horn-1,a'a',39_horn-1,false,expert,,,,
SoutheasternTepehuan-40_tail-1-1,SoutheasternTepehuan-40_tail-1,bhai,40_tail-1,false,expert,,,,
SoutheasternTepehuan-41_feather-1-1,SoutheasternTepehuan-41_feather-1,a'na',41_feather-4,false,expert,,,,
SoutheasternTepehuan-42_hair-1-1,SoutheasternTepehuan-42_hair-1,kup,42_hair-2,false,expert,,,,
SoutheasternTepehuan-43_head-1-1,SoutheasternTepehuan-43_head-1,mo',43_head-6,false,expert,,,,
SoutheasternTepehuan-44_ear-1-1,SoutheasternTepehuan-44_ear-1,nak,44_ear-1,false,expert,,,,
SoutheasternTepehuan-45_eye-1-1,SoutheasternTepehuan-45_eye-1,bui,45_eye-1,false,expert,,,,
SoutheasternTepehuan-46_nose-1-1,SoutheasternTepehuan-46_nose-1,dak,46_nose-2,false,expert,,,,
SoutheasternTepehuan-47_mouth-1-1,SoutheasternTepehuan-47_mouth-1,chiñ,47_mouth-4,false,expert,,,,
SoutheasternTepehuan-48_tooth-1-1,SoutheasternTepehuan-48_tooth-1,tatam,48_tooth-1,false,expert,,,,
SoutheasternTepehuan-49_tongue-1-1,SoutheasternTepehuan-49_tongue-1,nɨn,49_tongue-2,false,expert,,,,
SoutheasternTepehuan-50_clawnail-1-1,SoutheasternTepehuan-50_clawnail-1,jut,50_clawnail-5,false,expert,,,,
SoutheasternTepehuan-51_foot-1-1,SoutheasternTepehuan-51_foot-1,ton,51_foot-5,false,expert,,,,
SoutheasternTepehuan-52_knee-1-1,SoutheasternTepehuan-52_knee-1,olhia,52_knee-7,false,expert,,,,
SoutheasternTepehuan-53_hand-1-1,SoutheasternTepehuan-53_hand-1,nob,53_hand-3,false,expert,,,,
SoutheasternTepehuan-54_arm-1-1,SoutheasternTepehuan-54_arm-1,nob,54_arm-6,false,expert,,,,
SoutheasternTepehuan-55_rope-1-1,SoutheasternTepehuan-55_rope-1,tɨrbuiñ,55_rope-17,false,expert,,,,
SoutheasternTepehuan-56_belly-1-1,SoutheasternTepehuan-56_belly-1,bok,56_belly-2,false,expert,,,,
SoutheasternTepehuan-57_navelbellybutton-1-1,SoutheasternTepehuan-57_navelbellybutton-1,jik,57_navelbellybutton-2,false,expert,,,,
SoutheasternTepehuan-58_neck-1-1,SoutheasternTepehuan-58_neck-1,kuxbo,58_neck-9,false,expert,,,,
SoutheasternTepehuan-59_breast-1-1,SoutheasternTepehuan-59_breast-1,Bipii,59_breast-1,false,expert,,,,
SoutheasternTepehuan-59_breast-2-1,SoutheasternTepehuan-59_breast-2,tor,,false,expert,,,,
SoutheasternTepehuan-60_heart-1-1,SoutheasternTepehuan-60_heart-1,jur,60_heart-2,false,expert,,,,
SoutheasternTepehuan-61_liver-1-1,SoutheasternTepehuan-61_liver-1,lumaa'n,61_liver-1,false,expert,,,,
SoutheasternTepehuan-62_drink-1-1,SoutheasternTepehuan-62_drink-1,i'ya,62_drink-2,false,expert,,,,
SoutheasternTepehuan-63_eat-1-1,SoutheasternTepehuan-63_eat-1,jugia',63_eat-3,false,expert,,,,
SoutheasternTepehuan-64_bite-1-1,SoutheasternTepehuan-64_bite-1,kɨ'ya',64_bite-1,false,expert,,,,
SoutheasternTepehuan-65_vomit-1-1,SoutheasternTepehuan-65_vomit-1,biota',65_vomit-3,false,expert,,,,
SoutheasternTepehuan-66_see-1-1,SoutheasternTepehuan-66_see-1,nɨi'ñ,66_see-3,false,expert,,,,
SoutheasternTepehuan-67_hear-1-1,SoutheasternTepehuan-67_hear-1,këë,67_hear-3,false,expert,,,,
SoutheasternTepehuan-68_know-1-1,SoutheasternTepehuan-68_know-1,maat,68_know-3,false,expert,,,,
SoutheasternTepehuan-69_sleep-1-1,SoutheasternTepehuan-69_sleep-1,koos,69_sleep-3,false,expert,,,,
SoutheasternTepehuan-70_die-1-1,SoutheasternTepehuan-70_die-1,mukia',70_die-2,false,expert,,,,
SoutheasternTepehuan-71_kill-1-1,SoutheasternTepehuan-71_kill-1,mu'a',71_kill-3,false,expert,,,,
SoutheasternTepehuan-72_fly-1-1,SoutheasternTepehuan-72_fly-1,dai'ya',72_fly-7,false,expert,,,,
SoutheasternTepehuan-73_walk-1-1,SoutheasternTepehuan-73_walk-1,oirɨ,73_walk-4,false,expert,,,,
SoutheasternTepehuan-74_come-1-1,SoutheasternTepehuan-74_come-1,bhajim,74_come-4,false,expert,,,,
SoutheasternTepehuan-75_lie-1-1,SoutheasternTepehuan-75_lie-1,bo'ka',75_lie-2,false,expert,,,,
SoutheasternTepehuan-76_sitsitdown-1-1,SoutheasternTepehuan-76_sitsitdown-1,daka',76_sitsitdown-12,false,expert,,,,
SoutheasternTepehuan-77_standup-1-1,SoutheasternTepehuan-77_standup-1,kɨkka',77_standup-2,false,expert,,,,
SoutheasternTepehuan-78_throw-1-1,SoutheasternTepehuan-78_throw-1,mai'bua',78_throw-11,false,expert,,,,
SoutheasternTepehuan-79_give-1-1,SoutheasternTepehuan-79_give-1,mak,79_give-3,false,expert,,,,
SoutheasternTepehuan-80_say-1-1,SoutheasternTepehuan-80_say-1,tɨi'ya',80_say-7,false,expert,,,,
SoutheasternTepehuan-81_sing-1-1,SoutheasternTepehuan-81_sing-1,kantaru',,false,expert,,,,
SoutheasternTepehuan-82_sun-1-1,SoutheasternTepehuan-82_sun-1,chat,82_sun-5,false,expert,,,,
SoutheasternTepehuan-83_moon-1-1,SoutheasternTepehuan-83_moon-1,masa'n,83_moon-1,false,expert,,,,
SoutheasternTepehuan-84_star-1-1,SoutheasternTepehuan-84_star-1,chɨ't',84_star-11,false,expert,,,,
SoutheasternTepehuan-85_sky-1-1,SoutheasternTepehuan-85_sky-1,dham,85_sky-2,false,expert,,,,
SoutheasternTepehuan-86_water-1-1,SoutheasternTepehuan-86_water-1,suudai',,false,expert,,,,
SoutheasternTepehuan-87_wind-1-1,SoutheasternTepehuan-87_wind-1,jɨbɨlh,87_wind-3,false,expert,,,,
SoutheasternTepehuan-88_rain-1-1,SoutheasternTepehuan-88_rain-1,duk,88_rain-3,false,expert,,,,
SoutheasternTepehuan-89_snow-1-1,SoutheasternTepehuan-89_snow-1,kɨb,89_snow-4,false,expert,,,,
SoutheasternTepehuan-90_stonerock-1-1,SoutheasternTepehuan-90_stonerock-1,joodai,90_stonerock-3,false,expert,,,,
SoutheasternTepehuan-91_sand-1-1,SoutheasternTepehuan-91_sand-1,oi'ya,91_sand-2,false,expert,,,,
SoutheasternTepehuan-92_earth-1-1,SoutheasternTepehuan-92_earth-1,dɨbɨr,92_earth-1,false,expert,,,,
SoutheasternTepehuan-93_salt-1-1,SoutheasternTepehuan-93_salt-1,on,93_salt-1,false,expert,,,,
SoutheasternTepehuan-94_cloud-1-1,SoutheasternTepehuan-94_cloud-1,tɨbaa',94_cloud-4,false,expert,,,,
SoutheasternTepehuan-95_smoke-1-1,SoutheasternTepehuan-95_smoke-1,kubhɨx,95_smoke-1,false,expert,,,,
SoutheasternTepehuan-96_fire-1-1,SoutheasternTepehuan-96_fire-1,tai,96_fire-4,false,expert,,,,
SoutheasternTepehuan-97_ash-1-1,SoutheasternTepehuan-97_ash-1,matai,97_ash-6,false,expert,,,,
SoutheasternTepehuan-98_burn-1-1,SoutheasternTepehuan-98_burn-1,mɨim,98_burn-4,false,expert,,,,
SoutheasternTepehuan-99_pathroad-1-1,SoutheasternTepehuan-99_pathroad-1,boi,99_pathroad-1,false,expert,,,,
SoutheasternTepehuan-100_mountain-1-1,SoutheasternTepehuan-100_mountain-1,oidha',100_mountain-10,false,expert,,,,
SoutheasternTepehuan-101_red-1-1,SoutheasternTepehuan-101_red-1,bɨ',101_red-4,false,expert,,,,
SoutheasternTepehuan-102_green-1-1,SoutheasternTepehuan-102_green-1,momdura',102_green-15,false,expert,,,,
SoutheasternTepehuan-103_yellow-1-1,SoutheasternTepehuan-103_yellow-1,uam,103_yellow-1,false,expert,,,,
SoutheasternTepehuan-104_white-1-1,SoutheasternTepehuan-104_white-1,chua,104_white-1,false,expert,,,,
SoutheasternTepehuan-105_black-1-1,SoutheasternTepehuan-105_black-1,chuk,105_black-1,false,expert,,,,
SoutheasternTepehuan-106_night-1-1,SoutheasternTepehuan-106_night-1,tuka',106_night-1,false,expert,,,,
SoutheasternTepehuan-108_year-1-1,SoutheasternTepehuan-108_year-1,oidha',108_year-12,false,expert,,,,
SoutheasternTepehuan-110_three-1-1,SoutheasternTepehuan-110_three-1,vaik,110_three-1,false,expert,,,,
SoutheasternTepehuan-111_four-1-1,SoutheasternTepehuan-111_four-1,maakov,111_four-2,false,expert,,,,
SoutheasternTepehuan-112_five-1-1,SoutheasternTepehuan-112_five-1,hiš-čamaam,112_five-9,false,expert,,,,
SoutheasternTepehuan-113_six-1-1,SoutheasternTepehuan-113_six-1,hiš-umman,113_six-9,false,expert,,,,
SoutheasternTepehuan-117_what-1-1,SoutheasternTepehuan-117_what-1,tu7,117_what-9,false,expert,,,,
SoutheasternTepehuan-119_this-1-1,SoutheasternTepehuan-119_this-1,dyi7,119_this-9,false,expert,,,,
SoutheasternTepehuan-120_that-1-1,SoutheasternTepehuan-120_that-1,gwi7,120_that-19,false,expert,,,,
SoutheasternTepehuan-121_all-1-1,SoutheasternTepehuan-121_all-1,vɯʃ,121_all-19,false,expert,,,,
Kitanemuk-1_nonot-1-1,Kitanemuk-1_nonot-1,naw,1_nonot-9,false,expert,,,,
Kitanemuk-2_many-1-1,Kitanemuk-2_many-1,wyr,2_many-5,false,expert,,,,
Kitanemuk-3_one-1-1,Kitanemuk-3_one-1,hawkup,3_one-4,false,expert,,,,
Kitanemuk-4_two-1-1,Kitanemuk-4_two-1,woh,4_two-1,false,expert,,,,
Kitanemuk-5_big-1-1,Kitanemuk-5_big-1,7aty7a,5_big-8,false,expert,,,,
Kitanemuk-6_old-1-1,Kitanemuk-6_old-1,7uvihat,6_old-11,false,expert,,,,
Kitanemuk-7_small-1-1,Kitanemuk-7_small-1,7anu7si7,7_small-16,false,expert,,,,
Kitanemuk-8_short-1-1,Kitanemuk-8_short-1,pemisa7i7,,false,expert,,,,
Kitanemuk-9_long-1-1,Kitanemuk-9_long-1,meta7y7,9_long-7,false,expert,,,,
Kitanemuk-10_new-1-1,Kitanemuk-10_new-1,7amajt,10_new-6,false,expert,,,,
Kitanemuk-11_good-1-1,Kitanemuk-11_good-1,numuach,,false,expert,,,,
Kitanemuk-12_round-1-1,Kitanemuk-12_round-1,parupk,12_round-19,false,expert,,,,
Kitanemuk-13_heavy-1-1,Kitanemuk-13_heavy-1,pychy7,13_heavy-2,false,expert,,,,
Kitanemuk-14_dry-1-1,Kitanemuk-14_dry-1,wahk,14_dry-2,false,expert,,,,
Kitanemuk-15_sharpblade-1-1,Kitanemuk-15_sharpblade-1,wivavk,15_sharpblade-X,false,expert,,,,
Kitanemuk-15_sharpblade-2-1,Kitanemuk-15_sharpblade-2,tamawyt,15_sharpblade-5,false,expert,,,,
Kitanemuk-16_dirty-1-1,Kitanemuk-16_dirty-1,cukwavyc,16_dirty-6,false,expert,,,,
Kitanemuk-17_full-1-1,Kitanemuk-17_full-1,putk,17_full-11,false,expert,,,,
Kitanemuk-18_cold-1-1,Kitanemuk-18_cold-1,shyvyt,18_cold-2,false,expert,,,,
Kitanemuk-19_hot-1-1,Kitanemuk-19_hot-1,7oshi7,19_hot-11,false,expert,,,,
Kitanemuk-19_hot-2-1,Kitanemuk-19_hot-2,7oshit,19_hot-11,false,expert,,,,
Kitanemuk-20_woman-1-1,Kitanemuk-20_woman-1,kwihak,20_woman-17,false,expert,,,,
Kitanemuk-21_man-1-1,Kitanemuk-21_man-1,pachuk,21_man-13,false,expert,,,,
Kitanemuk-22_person-1-1,Kitanemuk-22_person-1,takat,22_person-2,false,expert,,,,
